franz_id,SILLY,Fish ID,DNA Tray Code,DNA Tray Well Code,Sample Year,Sample Date,SEX,Length Mm,Otolith Mark Present,Otolith Mark ID,origin,Sex,date,DOY
PH16_00444,PHOGAN16,444,16015,12,2016,2016-09-05,M,406,NO,NA,Natural,Male,2016-09-05,249
PH16_00445,PHOGAN16,445,16015,13,2016,2016-09-05,F,407,NO,NA,Natural,Female,2016-09-05,249
PH16_00448,PHOGAN16,448,16015,16,2016,2016-09-05,F,462,NO,NA,Natural,Female,2016-09-05,249
PH16_00452,PHOGAN16,452,16015,20,2016,2016-09-05,M,409,NO,NA,Natural,Male,2016-09-05,249
PH16_00455,PHOGAN16,455,16015,23,2016,2016-09-05,F,442,NO,NA,Natural,Female,2016-09-05,249
PH16_00458,PHOGAN16,458,16015,26,2016,2016-09-05,F,433,NO,NA,Natural,Female,2016-09-05,249
PH16_00459,PHOGAN16,459,16015,27,2016,2016-09-05,F,472,NO,NA,Natural,Female,2016-09-05,249
PH16_00463,PHOGAN16,463,16015,31,2016,2016-09-05,M,430,NO,NA,Natural,Male,2016-09-05,249
PH16_00468,PHOGAN16,468,16015,36,2016,2016-09-05,F,450,NO,NA,Natural,Female,2016-09-05,249
PH16_00471,PHOGAN16,471,16015,39,2016,2016-09-05,F,443,NO,NA,Natural,Female,2016-09-05,249
PH16_00473,PHOGAN16,473,16015,41,2016,2016-09-05,F,434,NO,NA,Natural,Female,2016-09-05,249
PH16_00476,PHOGAN16,476,16015,44,2016,2016-09-05,F,441,NO,NA,Natural,Female,2016-09-05,249
PH16_00481,PHOGAN16,481,16038,1,2016,2016-09-07,M,485,NO,NA,Natural,Male,2016-09-07,251
PH16_00483,PHOGAN16,483,16038,3,2016,2016-09-07,M,436,NO,NA,Natural,Male,2016-09-07,251
PH16_00485,PHOGAN16,485,16038,5,2016,2016-09-07,F,419,NO,NA,Natural,Female,2016-09-07,251
PH16_00490,PHOGAN16,490,16038,10,2016,2016-09-07,M,414,NO,NA,Natural,Male,2016-09-07,251
PH16_00492,PHOGAN16,492,16038,12,2016,2016-09-07,M,451,NO,NA,Natural,Male,2016-09-07,251
PH16_00496,PHOGAN16,496,16038,16,2016,2016-09-07,M,436,NO,NA,Natural,Male,2016-09-07,251
PH16_00500,PHOGAN16,500,16038,20,2016,2016-09-07,M,448,NO,NA,Natural,Male,2016-09-07,251
PH16_00508,PHOGAN16,508,16038,28,2016,2016-09-07,M,430,NO,NA,Natural,Male,2016-09-07,251
PH16_00510,PHOGAN16,510,16038,30,2016,2016-09-07,M,457,NO,NA,Natural,Male,2016-09-07,251
PH16_00523,PHOGAN16,523,16038,43,2016,2016-09-07,F,447,NO,NA,Natural,Female,2016-09-07,251
PH16_00524,PHOGAN16,524,16038,44,2016,2016-09-07,M,432,NO,NA,Natural,Male,2016-09-07,251
PH16_00528,PHOGAN16,528,16038,48,2016,2016-09-07,M,480,NO,NA,Natural,Male,2016-09-07,251
PH16_00529,PHOGAN16,529,16011,1,2016,2016-09-05,M,467,NO,NA,Natural,Male,2016-09-05,249
PH16_00530,PHOGAN16,530,16011,2,2016,2016-09-05,F,435,NO,NA,Natural,Female,2016-09-05,249
PH16_00539,PHOGAN16,539,16011,11,2016,2016-09-05,F,428,NO,NA,Natural,Female,2016-09-05,249
PH16_00542,PHOGAN16,542,16011,14,2016,2016-09-05,F,436,NO,NA,Natural,Female,2016-09-05,249
PH16_00553,PHOGAN16,553,16011,25,2016,2016-09-05,F,459,NO,NA,Natural,Female,2016-09-05,249
PH16_00557,PHOGAN16,557,16011,29,2016,2016-09-05,M,459,NO,NA,Natural,Male,2016-09-05,249
PH16_00561,PHOGAN16,561,16011,33,2016,2016-09-05,M,393,NO,NA,Natural,Male,2016-09-05,249
PH16_00564,PHOGAN16,564,16011,36,2016,2016-09-05,F,427,NO,NA,Natural,Female,2016-09-05,249
PH16_00568,PHOGAN16,568,16011,40,2016,2016-09-05,F,420,NO,NA,Natural,Female,2016-09-05,249
PH16_00569,PHOGAN16,569,16011,41,2016,2016-09-05,M,413,NO,NA,Natural,Male,2016-09-05,249
PH16_00572,PHOGAN16,572,16011,44,2016,2016-09-05,F,450,NO,NA,Natural,Female,2016-09-05,249
PH16_00578,PHOGAN16,578,16010,2,2016,2016-09-05,M,444,NO,NA,Natural,Male,2016-09-05,249
PH16_00580,PHOGAN16,580,16010,4,2016,2016-09-05,F,439,NO,NA,Natural,Female,2016-09-05,249
PH16_00581,PHOGAN16,581,16010,5,2016,2016-09-05,M,463,NO,NA,Natural,Male,2016-09-05,249
PH16_00587,PHOGAN16,587,16010,11,2016,2016-09-05,F,456,NO,NA,Natural,Female,2016-09-05,249
PH16_00589,PHOGAN16,589,16010,13,2016,2016-09-05,M,449,NO,NA,Natural,Male,2016-09-05,249
PH16_00590,PHOGAN16,590,16010,14,2016,2016-09-05,F,449,NO,NA,Natural,Female,2016-09-05,249
PH16_00594,PHOGAN16,594,16010,18,2016,2016-09-05,F,442,NO,NA,Natural,Female,2016-09-05,249
PH16_00598,PHOGAN16,598,16010,22,2016,2016-09-05,M,429,NO,NA,Natural,Male,2016-09-05,249
PH16_00600,PHOGAN16,600,16010,24,2016,2016-09-05,F,465,NO,NA,Natural,Female,2016-09-05,249
PH16_00602,PHOGAN16,602,16010,26,2016,2016-09-05,F,456,NO,NA,Natural,Female,2016-09-05,249
PH16_00611,PHOGAN16,611,16010,35,2016,2016-09-05,M,459,NO,NA,Natural,Male,2016-09-05,249
PH16_00617,PHOGAN16,617,16010,41,2016,2016-09-05,F,437,NO,NA,Natural,Female,2016-09-05,249
PH16_00618,PHOGAN16,618,16010,42,2016,2016-09-05,F,416,NO,NA,Natural,Female,2016-09-05,249
PH16_00619,PHOGAN16,619,16010,43,2016,2016-09-05,F,455,NO,NA,Natural,Female,2016-09-05,249
PH16_00622,PHOGAN16,622,16010,46,2016,2016-09-05,F,448,NO,NA,Natural,Female,2016-09-05,249
PH16_00627,PHOGAN16,627,16027,3,2016,2016-09-06,M,425,NO,NA,Natural,Male,2016-09-06,250
PH16_00633,PHOGAN16,633,16027,9,2016,2016-09-06,F,452,NO,NA,Natural,Female,2016-09-06,250
PH16_00636,PHOGAN16,636,16027,12,2016,2016-09-06,F,467,NO,NA,Natural,Female,2016-09-06,250
PH16_00637,PHOGAN16,637,16027,13,2016,2016-09-06,M,438,NO,NA,Natural,Male,2016-09-06,250
PH16_00642,PHOGAN16,642,16027,18,2016,2016-09-06,M,396,NO,NA,Natural,Male,2016-09-06,250
PH16_00651,PHOGAN16,651,16027,27,2016,2016-09-06,F,408,NO,NA,Natural,Female,2016-09-06,250
PH16_00652,PHOGAN16,652,16027,28,2016,2016-09-06,M,443,NO,NA,Natural,Male,2016-09-06,250
PH16_00653,PHOGAN16,653,16027,29,2016,2016-09-06,M,439,NO,NA,Natural,Male,2016-09-06,250
PH16_00654,PHOGAN16,654,16027,30,2016,2016-09-06,F,459,NO,NA,Natural,Female,2016-09-06,250
PH16_00657,PHOGAN16,657,16027,33,2016,2016-09-06,M,439,NO,NA,Natural,Male,2016-09-06,250
PH16_00663,PHOGAN16,663,16027,39,2016,2016-09-06,F,443,NO,NA,Natural,Female,2016-09-06,250
PH16_00669,PHOGAN16,669,16027,45,2016,2016-09-06,M,452,NO,NA,Natural,Male,2016-09-06,250
PH16_00675,PHOGAN16,675,14501,3,2016,2016-08-18,M,NA,NO,NA,Natural,Male,2016-08-18,231
PH16_00676,PHOGAN16,676,14501,4,2016,2016-08-18,M,405,NO,NA,Natural,Male,2016-08-18,231
PH16_00679,PHOGAN16,679,14501,7,2016,2016-08-18,F,447,NO,NA,Natural,Female,2016-08-18,231
PH16_00680,PHOGAN16,680,14501,8,2016,2016-08-18,M,390,NO,NA,Natural,Male,2016-08-18,231
PH16_00682,PHOGAN16,682,14501,10,2016,2016-08-18,F,454,NO,NA,Natural,Female,2016-08-18,231
PH16_00686,PHOGAN16,686,14501,14,2016,2016-08-18,M,NA,NO,NA,Natural,Male,2016-08-18,231
PH16_00692,PHOGAN16,692,14501,20,2016,2016-08-18,M,450,NO,NA,Natural,Male,2016-08-18,231
PH16_00694,PHOGAN16,694,14501,22,2016,2016-08-18,F,444,NO,NA,Natural,Female,2016-08-18,231
PH16_00698,PHOGAN16,698,14501,26,2016,2016-08-18,M,NA,NO,NA,Natural,Male,2016-08-18,231
PH16_00699,PHOGAN16,699,14501,27,2016,2016-08-18,F,NA,NO,NA,Natural,Female,2016-08-18,231
PH16_00702,PHOGAN16,702,14501,30,2016,2016-08-18,M,469,NO,NA,Natural,Male,2016-08-18,231
PH16_00703,PHOGAN16,703,14501,31,2016,2016-08-18,F,434,NO,NA,Natural,Female,2016-08-18,231
PH16_00707,PHOGAN16,707,14501,35,2016,2016-08-18,F,NA,NO,NA,Natural,Female,2016-08-18,231
PH16_00710,PHOGAN16,710,14501,38,2016,2016-08-18,M,455,NO,NA,Natural,Male,2016-08-18,231
PH16_00711,PHOGAN16,711,14501,39,2016,2016-08-18,M,460,NO,NA,Natural,Male,2016-08-18,231
PH16_00712,PHOGAN16,712,14501,40,2016,2016-08-18,F,452,NO,NA,Natural,Female,2016-08-18,231
PH16_00715,PHOGAN16,715,14501,43,2016,2016-08-18,F,435,NO,NA,Natural,Female,2016-08-18,231
PH16_00716,PHOGAN16,716,14501,44,2016,2016-08-18,F,455,NO,NA,Natural,Female,2016-08-18,231
PH16_00717,PHOGAN16,717,14501,45,2016,2016-08-18,M,448,NO,NA,Natural,Male,2016-08-18,231
PH16_00720,PHOGAN16,720,14501,48,2016,2016-08-18,F,452,NO,NA,Natural,Female,2016-08-18,231
PH16_00721,PHOGAN16,721,14502,1,2016,2016-08-18,M,439,NO,NA,Natural,Male,2016-08-18,231
PH16_00723,PHOGAN16,723,14502,3,2016,2016-08-18,M,397,NO,NA,Natural,Male,2016-08-18,231
PH16_00724,PHOGAN16,724,14502,4,2016,2016-08-18,M,498,NO,NA,Natural,Male,2016-08-18,231
PH16_00727,PHOGAN16,727,14502,7,2016,2016-08-18,F,427,NO,NA,Natural,Female,2016-08-18,231
PH16_00733,PHOGAN16,733,14502,13,2016,2016-08-18,M,447,NO,NA,Natural,Male,2016-08-18,231
PH16_00742,PHOGAN16,742,14502,22,2016,2016-08-18,F,450,NO,NA,Natural,Female,2016-08-18,231
PH16_00749,PHOGAN16,749,14502,29,2016,2016-08-18,F,430,NO,NA,Natural,Female,2016-08-18,231
PH16_00751,PHOGAN16,751,14502,31,2016,2016-08-18,F,427,NO,NA,Natural,Female,2016-08-18,231
PH16_00755,PHOGAN16,755,14502,35,2016,2016-08-18,F,432,NO,NA,Natural,Female,2016-08-18,231
PH16_00761,PHOGAN16,761,14502,41,2016,2016-08-18,F,NA,NO,NA,Natural,Female,2016-08-18,231
PH16_00763,PHOGAN16,763,14502,43,2016,2016-08-18,F,439,NO,NA,Natural,Female,2016-08-18,231
PH16_00766,PHOGAN16,766,14502,46,2016,2016-08-18,F,420,NO,NA,Natural,Female,2016-08-18,231
PH16_00774,PHOGAN16,774,14519,6,2016,2016-08-20,F,423,NO,NA,Natural,Female,2016-08-20,233
PH16_00779,PHOGAN16,779,14519,11,2016,2016-08-20,F,411,NO,NA,Natural,Female,2016-08-20,233
PH16_00780,PHOGAN16,780,14519,12,2016,2016-08-20,F,439,NO,NA,Natural,Female,2016-08-20,233
PH16_00782,PHOGAN16,782,14519,14,2016,2016-08-20,M,402,NO,NA,Natural,Male,2016-08-20,233
PH16_00787,PHOGAN16,787,14519,19,2016,2016-08-20,M,470,NO,NA,Natural,Male,2016-08-20,233
PH16_00790,PHOGAN16,790,14519,22,2016,2016-08-20,F,452,NO,NA,Natural,Female,2016-08-20,233
PH16_00791,PHOGAN16,791,14519,23,2016,2016-08-20,F,443,NO,NA,Natural,Female,2016-08-20,233
PH16_00793,PHOGAN16,793,14519,25,2016,2016-08-20,M,481,NO,NA,Natural,Male,2016-08-20,233
PH16_00796,PHOGAN16,796,14519,28,2016,2016-08-20,F,404,NO,NA,Natural,Female,2016-08-20,233
PH16_00797,PHOGAN16,797,14519,29,2016,2016-08-20,M,420,NO,NA,Natural,Male,2016-08-20,233
PH16_00800,PHOGAN16,800,14519,32,2016,2016-08-20,M,396,NO,NA,Natural,Male,2016-08-20,233
PH16_00804,PHOGAN16,804,14519,36,2016,2016-08-20,F,441,NO,NA,Natural,Female,2016-08-20,233
PH16_00808,PHOGAN16,808,14519,40,2016,2016-08-20,M,463,NO,NA,Natural,Male,2016-08-20,233
PH16_00810,PHOGAN16,810,14519,42,2016,2016-08-20,M,415,NO,NA,Natural,Male,2016-08-20,233
PH16_00811,PHOGAN16,811,14519,43,2016,2016-08-20,F,423,NO,NA,Natural,Female,2016-08-20,233
PH16_00813,PHOGAN16,813,14519,45,2016,2016-08-20,F,412,NO,NA,Natural,Female,2016-08-20,233
PH16_00816,PHOGAN16,816,14519,48,2016,2016-08-20,F,418,NO,NA,Natural,Female,2016-08-20,233
PH16_00820,PHOGAN16,820,14727,4,2016,2016-08-30,M,400,NO,NA,Natural,Male,2016-08-30,243
PH16_00822,PHOGAN16,822,14727,6,2016,2016-08-30,F,420,NO,NA,Natural,Female,2016-08-30,243
PH16_00823,PHOGAN16,823,14727,7,2016,2016-08-30,M,421,NO,NA,Natural,Male,2016-08-30,243
PH16_00827,PHOGAN16,827,14727,11,2016,2016-08-30,M,448,NO,NA,Natural,Male,2016-08-30,243
PH16_00828,PHOGAN16,828,14727,12,2016,2016-08-30,F,412,NO,NA,Natural,Female,2016-08-30,243
PH16_00830,PHOGAN16,830,14727,14,2016,2016-08-30,F,431,NO,NA,Natural,Female,2016-08-30,243
PH16_00833,PHOGAN16,833,14727,17,2016,2016-08-30,M,402,NO,NA,Natural,Male,2016-08-30,243
PH16_00837,PHOGAN16,837,14727,21,2016,2016-08-30,M,451,NO,NA,Natural,Male,2016-08-30,243
PH16_00839,PHOGAN16,839,14727,23,2016,2016-08-30,M,417,NO,NA,Natural,Male,2016-08-30,243
PH16_00841,PHOGAN16,841,14727,25,2016,2016-08-30,F,412,NO,NA,Natural,Female,2016-08-30,243
PH16_00845,PHOGAN16,845,14727,29,2016,2016-08-30,F,437,NO,NA,Natural,Female,2016-08-30,243
PH16_00846,PHOGAN16,846,14727,30,2016,2016-08-30,M,436,NO,NA,Natural,Male,2016-08-30,243
PH16_00850,PHOGAN16,850,14727,34,2016,2016-08-30,F,436,NO,NA,Natural,Female,2016-08-30,243
PH16_00854,PHOGAN16,854,14727,38,2016,2016-08-30,M,453,NO,NA,Natural,Male,2016-08-30,243
PH16_00855,PHOGAN16,855,14727,39,2016,2016-08-30,F,399,NO,NA,Natural,Female,2016-08-30,243
PH16_00856,PHOGAN16,856,14727,40,2016,2016-08-30,M,403,NO,NA,Natural,Male,2016-08-30,243
PH16_00857,PHOGAN16,857,14727,41,2016,2016-08-30,M,450,NO,NA,Natural,Male,2016-08-30,243
PH16_00865,PHOGAN16,865,15939,1,2016,2016-09-12,F,438,NO,NA,Natural,Female,2016-09-12,256
PH16_00867,PHOGAN16,867,15939,3,2016,2016-09-12,F,457,NO,NA,Natural,Female,2016-09-12,256
PH16_00869,PHOGAN16,869,15939,5,2016,2016-09-12,F,NA,NO,NA,Natural,Female,2016-09-12,256
PH16_00871,PHOGAN16,871,15939,7,2016,2016-09-12,M,418,NO,NA,Natural,Male,2016-09-12,256
PH16_00875,PHOGAN16,875,15939,11,2016,2016-09-12,M,394,NO,NA,Natural,Male,2016-09-12,256
PH16_00879,PHOGAN16,879,15939,15,2016,2016-09-12,F,425,NO,NA,Natural,Female,2016-09-12,256
PH16_00885,PHOGAN16,885,15939,21,2016,2016-09-12,M,441,NO,NA,Natural,Male,2016-09-12,256
PH16_00886,PHOGAN16,886,15939,22,2016,2016-09-12,F,436,NO,NA,Natural,Female,2016-09-12,256
PH16_00887,PHOGAN16,887,15939,23,2016,2016-09-12,M,418,NO,NA,Natural,Male,2016-09-12,256
PH16_00889,PHOGAN16,889,15939,25,2016,2016-09-12,F,429,NO,NA,Natural,Female,2016-09-12,256
PH16_00891,PHOGAN16,891,15939,27,2016,2016-09-12,F,437,NO,NA,Natural,Female,2016-09-12,256
PH16_00894,PHOGAN16,894,15939,30,2016,2016-09-12,F,459,NO,NA,Natural,Female,2016-09-12,256
PH16_00898,PHOGAN16,898,15939,34,2016,2016-09-12,M,454,NO,NA,Natural,Male,2016-09-12,256
PH16_00905,PHOGAN16,905,15939,41,2016,2016-09-12,M,420,NO,NA,Natural,Male,2016-09-12,256
PH16_00907,PHOGAN16,907,15939,43,2016,2016-09-12,M,404,NO,NA,Natural,Male,2016-09-12,256
PH16_00911,PHOGAN16,911,15939,47,2016,2016-09-12,M,424,NO,NA,Natural,Male,2016-09-12,256
PH16_00912,PHOGAN16,912,15939,48,2016,2016-09-12,F,413,NO,NA,Natural,Female,2016-09-12,256
PH16_00914,PHOGAN16,914,15940,2,2016,2016-09-12,F,448,NO,NA,Natural,Female,2016-09-12,256
PH16_00917,PHOGAN16,917,15940,5,2016,2016-09-12,M,440,NO,NA,Natural,Male,2016-09-12,256
PH16_00918,PHOGAN16,918,15940,6,2016,2016-09-12,M,422,NO,NA,Natural,Male,2016-09-12,256
PH16_00923,PHOGAN16,923,15940,11,2016,2016-09-12,F,448,NO,NA,Natural,Female,2016-09-12,256
PH16_00925,PHOGAN16,925,15940,13,2016,2016-09-12,F,442,NO,NA,Natural,Female,2016-09-12,256
PH16_00931,PHOGAN16,931,15940,19,2016,2016-09-12,F,446,NO,NA,Natural,Female,2016-09-12,256
PH16_00937,PHOGAN16,937,15940,25,2016,2016-09-12,F,453,NO,NA,Natural,Female,2016-09-12,256
PH16_00948,PHOGAN16,948,15940,36,2016,2016-09-12,F,426,NO,NA,Natural,Female,2016-09-12,256
PH16_00949,PHOGAN16,949,15940,37,2016,2016-09-12,F,465,NO,NA,Natural,Female,2016-09-12,256
PH16_00952,PHOGAN16,952,15940,40,2016,2016-09-12,F,447,NO,NA,Natural,Female,2016-09-12,256
PH16_00954,PHOGAN16,954,15940,42,2016,2016-09-12,F,418,NO,NA,Natural,Female,2016-09-12,256
PH16_00955,PHOGAN16,955,15940,43,2016,2016-09-12,M,445,NO,NA,Natural,Male,2016-09-12,256
PH16_00959,PHOGAN16,959,15940,47,2016,2016-09-12,M,477,NO,NA,Natural,Male,2016-09-12,256
PH16_00961,PHOGAN16,961,15937,1,2016,2016-09-12,F,462,NO,NA,Natural,Female,2016-09-12,256
PH16_00965,PHOGAN16,965,15937,5,2016,2016-09-12,F,473,NO,NA,Natural,Female,2016-09-12,256
PH16_00969,PHOGAN16,969,15937,9,2016,2016-09-12,F,435,NO,NA,Natural,Female,2016-09-12,256
PH16_00970,PHOGAN16,970,15937,10,2016,2016-09-12,M,441,NO,NA,Natural,Male,2016-09-12,256
PH16_00979,PHOGAN16,979,15937,19,2016,2016-09-12,M,453,NO,NA,Natural,Male,2016-09-12,256
PH16_00980,PHOGAN16,980,15937,20,2016,2016-09-12,F,478,NO,NA,Natural,Female,2016-09-12,256
PH16_00989,PHOGAN16,989,15937,29,2016,2016-09-12,F,408,NO,NA,Natural,Female,2016-09-12,256
PH16_00993,PHOGAN16,993,15937,33,2016,2016-09-12,M,442,NO,NA,Natural,Male,2016-09-12,256
PH16_00994,PHOGAN16,994,15937,34,2016,2016-09-12,M,472,NO,NA,Natural,Male,2016-09-12,256
PH16_00996,PHOGAN16,996,15937,36,2016,2016-09-12,M,487,NO,NA,Natural,Male,2016-09-12,256
PH16_00997,PHOGAN16,997,15937,37,2016,2016-09-12,F,425,NO,NA,Natural,Female,2016-09-12,256
PH16_01002,PHOGAN16,1002,15937,42,2016,2016-09-12,M,477,NO,NA,Natural,Male,2016-09-12,256
PH16_01010,PHOGAN16,1010,15938,2,2016,2016-09-12,F,428,NO,NA,Natural,Female,2016-09-12,256
PH16_01011,PHOGAN16,1011,15938,3,2016,2016-09-12,F,456,NO,NA,Natural,Female,2016-09-12,256
PH16_01016,PHOGAN16,1016,15938,8,2016,2016-09-12,M,442,NO,NA,Natural,Male,2016-09-12,256
PH16_01018,PHOGAN16,1018,15938,10,2016,2016-09-12,M,457,NO,NA,Natural,Male,2016-09-12,256
PH16_01019,PHOGAN16,1019,15938,11,2016,2016-09-12,F,481,NO,NA,Natural,Female,2016-09-12,256
PH16_01022,PHOGAN16,1022,15938,14,2016,2016-09-12,M,424,NO,NA,Natural,Male,2016-09-12,256
PH16_01027,PHOGAN16,1027,15938,19,2016,2016-09-12,M,417,NO,NA,Natural,Male,2016-09-12,256
PH16_01030,PHOGAN16,1030,15938,22,2016,2016-09-12,F,428,NO,NA,Natural,Female,2016-09-12,256
PH16_01031,PHOGAN16,1031,15938,23,2016,2016-09-12,F,423,NO,NA,Natural,Female,2016-09-12,256
PH16_01034,PHOGAN16,1034,15938,26,2016,2016-09-12,M,447,NO,NA,Natural,Male,2016-09-12,256
PH16_01036,PHOGAN16,1036,15938,28,2016,2016-09-12,M,463,NO,NA,Natural,Male,2016-09-12,256
PH16_01041,PHOGAN16,1041,15938,33,2016,2016-09-12,M,448,NO,NA,Natural,Male,2016-09-12,256
PH16_01045,PHOGAN16,1045,15938,37,2016,2016-09-12,F,456,NO,NA,Natural,Female,2016-09-12,256
PH16_01046,PHOGAN16,1046,15938,38,2016,2016-09-12,F,465,NO,NA,Natural,Female,2016-09-12,256
PH16_01048,PHOGAN16,1048,15938,40,2016,2016-09-12,M,413,NO,NA,Natural,Male,2016-09-12,256
PH16_01052,PHOGAN16,1052,15938,44,2016,2016-09-12,M,446,NO,NA,Natural,Male,2016-09-12,256
PH16_01056,PHOGAN16,1056,15938,48,2016,2016-09-12,F,411,NO,NA,Natural,Female,2016-09-12,256
PH16_01057,PHOGAN16,1057,14716,1,2016,2016-08-30,M,416,NO,NA,Natural,Male,2016-08-30,243
PH16_01061,PHOGAN16,1061,14716,5,2016,2016-08-30,M,445,NO,NA,Natural,Male,2016-08-30,243
PH16_01065,PHOGAN16,1065,14716,9,2016,2016-08-30,F,448,NO,NA,Natural,Female,2016-08-30,243
PH16_01069,PHOGAN16,1069,14716,13,2016,2016-08-30,M,414,NO,NA,Natural,Male,2016-08-30,243
PH16_01072,PHOGAN16,1072,14716,16,2016,2016-08-30,M,424,NO,NA,Natural,Male,2016-08-30,243
PH16_01074,PHOGAN16,1074,14716,18,2016,2016-08-30,F,438,NO,NA,Natural,Female,2016-08-30,243
PH16_01077,PHOGAN16,1077,14716,21,2016,2016-08-30,M,403,NO,NA,Natural,Male,2016-08-30,243
PH16_01082,PHOGAN16,1082,14716,26,2016,2016-08-30,F,447,NO,NA,Natural,Female,2016-08-30,243
PH16_01083,PHOGAN16,1083,14716,27,2016,2016-08-30,F,484,NO,NA,Natural,Female,2016-08-30,243
PH16_01089,PHOGAN16,1089,14716,33,2016,2016-08-30,M,500,NO,NA,Natural,Male,2016-08-30,243
PH16_01092,PHOGAN16,1092,14716,36,2016,2016-08-30,F,425,NO,NA,Natural,Female,2016-08-30,243
PH16_01097,PHOGAN16,1097,14716,41,2016,2016-08-30,F,417,NO,NA,Natural,Female,2016-08-30,243
PH16_01098,PHOGAN16,1098,14716,42,2016,2016-08-30,F,442,NO,NA,Natural,Female,2016-08-30,243
PH16_01099,PHOGAN16,1099,14716,43,2016,2016-08-30,M,432,NO,NA,Natural,Male,2016-08-30,243
PH16_01102,PHOGAN16,1102,14716,46,2016,2016-08-30,F,443,NO,NA,Natural,Female,2016-08-30,243
PH16_01104,PHOGAN16,1104,14716,48,2016,2016-08-30,F,424,NO,NA,Natural,Female,2016-08-30,243
PH16_01108,PHOGAN16,1108,14717,4,2016,2016-08-30,M,397,NO,NA,Natural,Male,2016-08-30,243
PH16_01113,PHOGAN16,1113,14717,9,2016,2016-08-30,M,476,NO,NA,Natural,Male,2016-08-30,243
PH16_01114,PHOGAN16,1114,14717,10,2016,2016-08-30,F,416,NO,NA,Natural,Female,2016-08-30,243
PH16_01118,PHOGAN16,1118,14717,14,2016,2016-08-30,M,441,NO,NA,Natural,Male,2016-08-30,243
PH16_01119,PHOGAN16,1119,14717,15,2016,2016-08-30,M,429,NO,NA,Natural,Male,2016-08-30,243
PH16_01121,PHOGAN16,1121,14717,17,2016,2016-08-30,F,435,NO,NA,Natural,Female,2016-08-30,243
PH16_01123,PHOGAN16,1123,14717,19,2016,2016-08-30,F,409,NO,NA,Natural,Female,2016-08-30,243
PH16_01125,PHOGAN16,1125,14717,21,2016,2016-08-30,F,403,NO,NA,Natural,Female,2016-08-30,243
PH16_01127,PHOGAN16,1127,14717,23,2016,2016-08-30,F,439,NO,NA,Natural,Female,2016-08-30,243
PH16_01136,PHOGAN16,1136,14717,32,2016,2016-08-30,M,425,NO,NA,Natural,Male,2016-08-30,243
PH16_01138,PHOGAN16,1138,14717,34,2016,2016-08-30,M,416,NO,NA,Natural,Male,2016-08-30,243
PH16_01140,PHOGAN16,1140,14717,36,2016,2016-08-30,F,441,NO,NA,Natural,Female,2016-08-30,243
PH16_01142,PHOGAN16,1142,14717,38,2016,2016-08-30,M,413,NO,NA,Natural,Male,2016-08-30,243
PH16_01145,PHOGAN16,1145,14717,41,2016,2016-08-30,M,436,NO,NA,Natural,Male,2016-08-30,243
PH16_01146,PHOGAN16,1146,14717,42,2016,2016-08-30,F,449,NO,NA,Natural,Female,2016-08-30,243
PH16_01147,PHOGAN16,1147,14717,43,2016,2016-08-30,F,395,NO,NA,Natural,Female,2016-08-30,243
PH16_01148,PHOGAN16,1148,14717,44,2016,2016-08-30,F,434,NO,NA,Natural,Female,2016-08-30,243
PH16_01152,PHOGAN16,1152,14717,48,2016,2016-08-30,M,450,NO,NA,Natural,Male,2016-08-30,243
PH16_01156,PHOGAN16,1156,15910,4,2016,2016-09-13,F,454,NO,NA,Natural,Female,2016-09-13,257
PH16_01157,PHOGAN16,1157,15910,5,2016,2016-09-13,F,450,NO,NA,Natural,Female,2016-09-13,257
PH16_01159,PHOGAN16,1159,15910,7,2016,2016-09-13,F,414,NO,NA,Natural,Female,2016-09-13,257
PH16_01161,PHOGAN16,1161,15910,9,2016,2016-09-13,M,428,NO,NA,Natural,Male,2016-09-13,257
PH16_01164,PHOGAN16,1164,15910,12,2016,2016-09-13,F,458,NO,NA,Natural,Female,2016-09-13,257
PH16_01169,PHOGAN16,1169,15910,17,2016,2016-09-13,M,452,NO,NA,Natural,Male,2016-09-13,257
PH16_01170,PHOGAN16,1170,15910,18,2016,2016-09-13,M,416,NO,NA,Natural,Male,2016-09-13,257
PH16_01174,PHOGAN16,1174,15910,22,2016,2016-09-13,F,462,NO,NA,Natural,Female,2016-09-13,257
PH16_01182,PHOGAN16,1182,15910,30,2016,2016-09-13,M,387,NO,NA,Natural,Male,2016-09-13,257
PH16_01184,PHOGAN16,1184,15910,32,2016,2016-09-13,M,425,NO,NA,Natural,Male,2016-09-13,257
PH16_01187,PHOGAN16,1187,15910,35,2016,2016-09-13,M,459,NO,NA,Natural,Male,2016-09-13,257
PH16_01188,PHOGAN16,1188,15910,36,2016,2016-09-13,F,446,NO,NA,Natural,Female,2016-09-13,257
PH16_01190,PHOGAN16,1190,15910,38,2016,2016-09-13,M,427,NO,NA,Natural,Male,2016-09-13,257
PH16_01191,PHOGAN16,1191,15910,39,2016,2016-09-13,M,452,NO,NA,Natural,Male,2016-09-13,257
PH16_01192,PHOGAN16,1192,15910,40,2016,2016-09-13,F,441,NO,NA,Natural,Female,2016-09-13,257
PH16_01195,PHOGAN16,1195,15910,43,2016,2016-09-13,M,453,NO,NA,Natural,Male,2016-09-13,257
PH16_01208,PHOGAN16,1208,16066,8,2016,2016-09-10,F,444,NO,NA,Natural,Female,2016-09-10,254
