Offspring,Loci Typed,Parent 1,Loci Typed,Parent 2,Loci Typed,LOD,Posterior,Common Loci Typed,Mismatches,n_f,n_m,Pair LOD Parent 1,Pair LOD Parent 2,Posterior Parent 1,Posterior Parent 2
PH15_03407,290,,,,,0.000000E+000,1.0000,290,0,411,352,,,1.0000,1.0000,<
PH15_03410,270,,,,,0.000000E+000,1.0000,270,0,411,352,,,1.0000,1.0000,<
PH15_03411,252,,,,,0.000000E+000,1.0000,252,0,411,352,,,1.0000,1.0000,<
PH15_03412,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03416,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03423,271,,,,,0.000000E+000,1.0000,271,0,411,352,,,1.0000,1.0000,<
PH15_03425,284,,,,,0.000000E+000,1.0000,284,0,411,352,,,1.0000,1.0000,<
PH15_03427,264,,,,,0.000000E+000,1.0000,264,0,411,352,,,1.0000,1.0000,<
PH15_03429,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_03431,284,,,,,0.000000E+000,1.0000,284,0,411,352,,,1.0000,1.0000,<
PH15_03433,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03438,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03439,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03440,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03442,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03443,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03447,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03448,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03449,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03450,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03452,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03458,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_03460,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03462,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03464,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03465,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03467,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03478,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03482,260,,,,,0.000000E+000,1.0000,260,0,411,352,,,1.0000,1.0000,<
PH15_03483,283,,,,,0.000000E+000,1.0000,283,0,411,352,,,1.0000,1.0000,<
PH15_03485,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03492,291,,,,,0.000000E+000,1.0000,291,0,411,352,,,1.0000,1.0000,<
PH15_03494,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03496,292,PH13_00228,298,,,4.594207E+001,1.0000,292,1,411,352,4.604479E+001,,1.0000,1.0000,<
PH15_03497,291,,,,,0.000000E+000,1.0000,291,0,411,352,,,1.0000,1.0000,<
PH15_03501,258,,,,,0.000000E+000,1.0000,258,0,411,352,,,1.0000,1.0000,<
PH15_03502,287,,,,,0.000000E+000,1.0000,287,0,411,352,,,1.0000,1.0000,<
PH15_03503,291,,,,,0.000000E+000,1.0000,291,0,411,352,,,1.0000,1.0000,<
PH15_03504,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03506,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03509,289,,,,,0.000000E+000,1.0000,289,0,411,352,,,1.0000,1.0000,<
PH15_03510,290,,,,,0.000000E+000,1.0000,290,0,411,352,,,1.0000,1.0000,<
PH15_03512,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03513,293,PH13_00660,283,,,4.886183E+001,1.0000,293,0,411,352,4.882682E+001,,1.0000,1.0000,<
PH15_03515,289,,,,,0.000000E+000,1.0000,289,0,411,352,,,1.0000,1.0000,<
PH15_03517,289,,,,,0.000000E+000,1.0000,289,0,411,352,,,1.0000,1.0000,<
PH15_03519,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_03520,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03521,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03524,290,,,,,0.000000E+000,1.0000,290,0,411,352,,,1.0000,1.0000,<
PH15_03525,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03527,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03528,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03529,284,,,,,0.000000E+000,1.0000,284,0,411,352,,,1.0000,1.0000,<
PH15_03536,280,,,,,0.000000E+000,1.0000,280,0,411,352,,,1.0000,1.0000,<
PH15_03537,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03538,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03539,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03544,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03545,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03547,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03548,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03550,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03551,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03555,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03556,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03558,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03562,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_03564,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03566,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03567,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03568,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03570,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03571,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03574,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03575,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03576,290,,,,,0.000000E+000,1.0000,290,0,411,352,,,1.0000,1.0000,<
PH15_03578,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03584,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03585,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03586,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03589,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03592,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03595,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03596,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03597,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03598,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03599,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03600,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03602,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03604,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03606,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03607,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03609,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03610,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03612,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03617,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03618,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03623,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03626,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03632,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03634,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03635,283,,,,,0.000000E+000,1.0000,283,0,411,352,,,1.0000,1.0000,<
PH15_03636,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03639,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03643,289,,,,,0.000000E+000,1.0000,289,0,411,352,,,1.0000,1.0000,<
PH15_03646,291,,,,,0.000000E+000,1.0000,291,0,411,352,,,1.0000,1.0000,<
PH15_03648,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03650,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03654,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03659,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03662,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03663,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03665,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03668,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03669,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03670,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03675,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03680,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03681,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03682,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03685,288,,,,,0.000000E+000,1.0000,288,0,411,352,,,1.0000,1.0000,<
PH15_03687,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03695,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03696,286,,,,,0.000000E+000,1.0000,286,0,411,352,,,1.0000,1.0000,<
PH15_03697,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03698,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03699,280,,,,,0.000000E+000,1.0000,280,0,411,352,,,1.0000,1.0000,<
PH15_03700,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03701,290,,,,,0.000000E+000,1.0000,290,0,411,352,,,1.0000,1.0000,<
PH15_03705,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_03707,253,,,,,0.000000E+000,1.0000,253,0,411,352,,,1.0000,1.0000,<
PH15_03710,281,,,,,0.000000E+000,1.0000,281,0,411,352,,,1.0000,1.0000,<
PH15_03712,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03715,285,,,,,0.000000E+000,1.0000,285,0,411,352,,,1.0000,1.0000,<
PH15_03718,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03721,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03722,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03726,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03731,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03734,298,PH13_00167,296,,,4.829650E+001,1.0000,298,0,411,352,4.839135E+001,,1.0000,1.0000,<
PH15_03738,285,,,,,0.000000E+000,1.0000,285,0,411,352,,,1.0000,1.0000,<
PH15_03739,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03741,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03744,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03746,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03747,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03748,296,PH13_00184,293,,,4.543941E+001,1.0000,296,1,411,352,4.556535E+001,,1.0000,1.0000,<
PH15_03749,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03750,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03753,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03754,291,,,,,0.000000E+000,1.0000,291,0,411,352,,,1.0000,1.0000,<
PH15_03758,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03762,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03763,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03764,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03765,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03769,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03774,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03777,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03778,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03785,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03786,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03791,291,,,,,0.000000E+000,1.0000,291,0,411,352,,,1.0000,1.0000,<
PH15_03795,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03796,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03798,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03799,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03801,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03803,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03808,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03817,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03830,261,,,,,0.000000E+000,1.0000,261,0,411,352,,,1.0000,1.0000,<
PH15_03832,273,,,,,0.000000E+000,1.0000,273,0,411,352,,,1.0000,1.0000,<
PH15_03834,240,,,,,0.000000E+000,1.0000,240,0,411,352,,,1.0000,1.0000,<
PH15_03836,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03839,281,,,,,0.000000E+000,1.0000,281,0,411,352,,,1.0000,1.0000,<
PH15_03841,279,,,,,0.000000E+000,1.0000,279,0,411,352,,,1.0000,1.0000,<
PH15_03846,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_03849,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03860,297,PH13_00157,293,,,4.327508E+001,1.0000,297,0,411,352,4.371159E+001,,1.0000,1.0000,<
PH15_03868,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03869,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03870,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03871,290,,,,,0.000000E+000,1.0000,290,0,411,352,,,1.0000,1.0000,<
PH15_03872,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03873,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03875,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03877,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03878,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03884,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03885,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03886,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03888,239,,,,,0.000000E+000,1.0000,239,0,411,352,,,1.0000,1.0000,<
PH15_03894,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03903,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03911,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03924,285,,,,,0.000000E+000,1.0000,285,0,411,352,,,1.0000,1.0000,<
PH15_03927,287,,,,,0.000000E+000,1.0000,287,0,411,352,,,1.0000,1.0000,<
PH15_03929,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_03931,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03933,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_03940,277,,,,,0.000000E+000,1.0000,277,0,411,352,,,1.0000,1.0000,<
PH15_03943,286,,,,,0.000000E+000,1.0000,286,0,411,352,,,1.0000,1.0000,<
PH15_03944,278,,,,,0.000000E+000,1.0000,278,0,411,352,,,1.0000,1.0000,<
PH15_03948,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03950,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_03951,273,,,,,0.000000E+000,1.0000,273,0,411,352,,,1.0000,1.0000,<
PH15_03952,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03954,291,,,,,0.000000E+000,1.0000,291,0,411,352,,,1.0000,1.0000,<
PH15_03956,283,,,,,0.000000E+000,1.0000,283,0,411,352,,,1.0000,1.0000,<
PH15_03959,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03965,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03967,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_03968,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03969,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03971,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03973,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03974,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03982,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_03986,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_03987,297,PH13_00274,298,,,3.795579E+001,1.0000,297,0,411,352,3.809653E+001,,1.0000,1.0000,<
PH15_03990,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_03998,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04002,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04003,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04009,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04015,277,,,,,0.000000E+000,1.0000,277,0,411,352,,,1.0000,1.0000,<
PH15_04017,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_04020,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_04028,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_04034,282,,,,,0.000000E+000,1.0000,282,0,411,352,,,1.0000,1.0000,<
PH15_04046,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04053,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04060,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_04062,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04068,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_04070,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_04071,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_04078,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_04079,275,,,,,0.000000E+000,1.0000,275,0,411,352,,,1.0000,1.0000,<
PH15_04080,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04081,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_04082,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04088,276,,,,,0.000000E+000,1.0000,276,0,411,352,,,1.0000,1.0000,<
PH15_04089,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_04091,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_04093,287,,,,,0.000000E+000,1.0000,287,0,411,352,,,1.0000,1.0000,<
PH15_04095,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_04097,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_04101,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04106,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_04107,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_04108,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04110,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04113,271,,,,,0.000000E+000,1.0000,271,0,411,352,,,1.0000,1.0000,<
PH15_04119,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04125,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04126,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04137,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04139,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_04140,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04141,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04142,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_04143,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04146,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04154,289,,,,,0.000000E+000,1.0000,289,0,411,352,,,1.0000,1.0000,<
PH15_04155,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04157,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04163,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_04168,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04169,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04170,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_04173,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_04175,293,,,,,0.000000E+000,1.0000,293,0,411,352,,,1.0000,1.0000,<
PH15_04176,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04184,269,,,,,0.000000E+000,1.0000,269,0,411,352,,,1.0000,1.0000,<
PH15_04185,298,,,,,0.000000E+000,1.0000,298,0,411,352,,,1.0000,1.0000,<
PH15_04194,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04196,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_04198,289,,,,,0.000000E+000,1.0000,289,0,411,352,,,1.0000,1.0000,<
PH15_04202,295,,,,,0.000000E+000,1.0000,295,0,411,352,,,1.0000,1.0000,<
PH15_04203,292,,,,,0.000000E+000,1.0000,292,0,411,352,,,1.0000,1.0000,<
PH15_04205,294,,,,,0.000000E+000,1.0000,294,0,411,352,,,1.0000,1.0000,<
PH15_04207,297,,,,,0.000000E+000,1.0000,297,0,411,352,,,1.0000,1.0000,<
PH15_04208,296,,,,,0.000000E+000,1.0000,296,0,411,352,,,1.0000,1.0000,<
PH15_04209,251,,,,,0.000000E+000,1.0000,251,0,411,352,,,1.0000,1.0000,<
