franz_id,SILLY,Fish ID,DNA Tray Code,DNA Tray Well Code,Sample Year,Sample Date,SEX,Length Mm,Otolith Mark Present,Otolith Mark ID,origin,Sex,date,DOY,n,lineage
PH13_00556,PHOGAN13,556,1300001728,15,2013,01-SEP-13,F,424,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00557,PHOGAN13,557,1300001728,16,2013,01-SEP-13,F,405,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00558,PHOGAN13,558,1300001728,17,2013,01-SEP-13,F,355,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00559,PHOGAN13,559,1300001728,18,2013,01-SEP-13,F,401,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00562,PHOGAN13,562,1300001728,21,2013,01-SEP-13,F,389,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00563,PHOGAN13,563,1300001728,22,2013,01-SEP-13,F,389,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00564,PHOGAN13,564,1300001728,23,2013,01-SEP-13,F,419,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00565,PHOGAN13,565,1300001728,24,2013,01-SEP-13,F,379,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00566,PHOGAN13,566,1300001728,25,2013,01-SEP-13,F,NA,YES,WNH11PINKA,Hatchery,Female,2013-09-01,244,0,NA
PH13_00567,PHOGAN13,567,1300001728,26,2013,01-SEP-13,M,411,YES,CCH11,Hatchery,Male,2013-09-01,244,0,NA
PH13_00568,PHOGAN13,568,1300001728,27,2013,01-SEP-13,F,413,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00569,PHOGAN13,569,1300001728,28,2013,01-SEP-13,M,NA,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00570,PHOGAN13,570,1300001728,29,2013,01-SEP-13,F,426,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00571,PHOGAN13,571,1300001728,30,2013,01-SEP-13,F,NA,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00572,PHOGAN13,572,1300001728,31,2013,01-SEP-13,M,NA,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00573,PHOGAN13,573,1300001728,32,2013,01-SEP-13,F,413,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00574,PHOGAN13,574,1300001728,33,2013,01-SEP-13,F,398,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00575,PHOGAN13,575,1300001728,34,2013,01-SEP-13,F,414,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00576,PHOGAN13,576,1300001728,35,2013,01-SEP-13,M,NA,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00577,PHOGAN13,577,1300001728,36,2013,01-SEP-13,F,NA,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00578,PHOGAN13,578,1300001728,37,2013,01-SEP-13,M,381,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00579,PHOGAN13,579,1300001728,38,2013,01-SEP-13,F,430,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00580,PHOGAN13,580,1300001728,39,2013,01-SEP-13,F,433,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00581,PHOGAN13,581,1300001728,40,2013,01-SEP-13,F,436,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00582,PHOGAN13,582,1300001728,41,2013,01-SEP-13,M,439,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00583,PHOGAN13,583,1300001728,42,2013,01-SEP-13,F,416,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00584,PHOGAN13,584,1300001728,43,2013,01-SEP-13,M,394,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00585,PHOGAN13,585,1300001728,44,2013,01-SEP-13,M,390,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00586,PHOGAN13,586,1300001728,45,2013,01-SEP-13,F,407,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00587,PHOGAN13,587,1300001728,46,2013,01-SEP-13,M,398,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00588,PHOGAN13,588,1300001728,47,2013,01-SEP-13,M,372,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00589,PHOGAN13,589,1300001728,48,2013,01-SEP-13,F,412,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00590,PHOGAN13,590,1300001557,1,2013,08-SEP-13,M,NA,YES,WNH11PINKB,Hatchery,Male,2013-09-08,251,0,NA
PH13_00592,PHOGAN13,592,1300001557,3,2013,08-SEP-13,F,431,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00593,PHOGAN13,593,1300001557,4,2013,08-SEP-13,F,441,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00594,PHOGAN13,594,1300001557,5,2013,08-SEP-13,M,391,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00595,PHOGAN13,595,1300001557,6,2013,08-SEP-13,M,371,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00596,PHOGAN13,596,1300001557,7,2013,08-SEP-13,F,451,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00597,PHOGAN13,597,1300001557,8,2013,08-SEP-13,M,442,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00598,PHOGAN13,598,1300001557,9,2013,08-SEP-13,F,404,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00599,PHOGAN13,599,1300001557,10,2013,08-SEP-13,F,425,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00600,PHOGAN13,600,1300001557,11,2013,08-SEP-13,F,415,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00601,PHOGAN13,601,1300001557,12,2013,08-SEP-13,M,440,YES,WNH11PINKB,Hatchery,Male,2013-09-08,251,0,NA
PH13_00602,PHOGAN13,602,1300001557,13,2013,08-SEP-13,F,NA,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00603,PHOGAN13,603,1300001557,14,2013,08-SEP-13,M,396,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00604,PHOGAN13,604,1300001557,15,2013,08-SEP-13,F,424,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00605,PHOGAN13,605,1300001557,16,2013,08-SEP-13,F,440,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00606,PHOGAN13,606,1300001557,17,2013,08-SEP-13,F,381,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00607,PHOGAN13,607,1300001557,18,2013,08-SEP-13,F,401,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00608,PHOGAN13,608,1300001557,19,2013,08-SEP-13,F,426,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00609,PHOGAN13,609,1300001557,20,2013,08-SEP-13,F,NA,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00610,PHOGAN13,610,1300001557,21,2013,08-SEP-13,F,445,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00611,PHOGAN13,611,1300001557,22,2013,08-SEP-13,M,402,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00613,PHOGAN13,613,1300001557,24,2013,08-SEP-13,M,410,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00614,PHOGAN13,614,1300001557,25,2013,08-SEP-13,M,NA,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00615,PHOGAN13,615,1300001557,26,2013,08-SEP-13,F,421,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00616,PHOGAN13,616,1300001557,27,2013,08-SEP-13,M,390,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00617,PHOGAN13,617,1300001557,28,2013,08-SEP-13,F,456,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00618,PHOGAN13,618,1300001557,29,2013,08-SEP-13,F,NA,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00619,PHOGAN13,619,1300001557,30,2013,08-SEP-13,M,401,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00620,PHOGAN13,620,1300001557,31,2013,08-SEP-13,M,412,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00621,PHOGAN13,621,1300001557,32,2013,08-SEP-13,F,410,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00622,PHOGAN13,622,1300001557,33,2013,08-SEP-13,M,398,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00624,PHOGAN13,624,1300001557,35,2013,08-SEP-13,F,366,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00625,PHOGAN13,625,1300001557,36,2013,08-SEP-13,F,426,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00626,PHOGAN13,626,1300001557,37,2013,08-SEP-13,F,396,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00627,PHOGAN13,627,1300001557,38,2013,08-SEP-13,F,NA,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00628,PHOGAN13,628,1300001557,39,2013,08-SEP-13,F,NA,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00629,PHOGAN13,629,1300001557,40,2013,08-SEP-13,M,400,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00630,PHOGAN13,630,1300001557,41,2013,08-SEP-13,F,410,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00631,PHOGAN13,631,1300001557,42,2013,08-SEP-13,M,390,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00632,PHOGAN13,632,1300001557,43,2013,08-SEP-13,F,409,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00633,PHOGAN13,633,1300001557,44,2013,08-SEP-13,M,NA,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00634,PHOGAN13,634,1300001557,45,2013,08-SEP-13,M,424,YES,WNH11PINKB,Hatchery,Male,2013-09-08,251,0,NA
PH13_00635,PHOGAN13,635,1300001557,46,2013,08-SEP-13,M,418,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00636,PHOGAN13,636,1300001557,47,2013,08-SEP-13,F,400,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00637,PHOGAN13,637,1300001557,48,2013,08-SEP-13,F,419,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00638,PHOGAN13,638,1300001558,1,2013,08-SEP-13,F,386,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00639,PHOGAN13,639,1300001558,2,2013,08-SEP-13,F,NA,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00640,PHOGAN13,640,1300001558,3,2013,08-SEP-13,M,376,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00642,PHOGAN13,642,1300001558,5,2013,08-SEP-13,F,406,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00644,PHOGAN13,644,1300001558,7,2013,08-SEP-13,F,NA,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00645,PHOGAN13,645,1300001558,8,2013,08-SEP-13,M,406,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00646,PHOGAN13,646,1300001558,9,2013,08-SEP-13,F,391,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00647,PHOGAN13,647,1300001558,10,2013,08-SEP-13,F,406,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00648,PHOGAN13,648,1300001558,11,2013,08-SEP-13,F,440,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00649,PHOGAN13,649,1300001558,12,2013,08-SEP-13,M,461,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00650,PHOGAN13,650,1300001558,13,2013,08-SEP-13,M,410,YES,WNH11PINKA,Hatchery,Male,2013-09-08,251,0,NA
PH13_00651,PHOGAN13,651,1300001558,14,2013,08-SEP-13,F,428,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00652,PHOGAN13,652,1300001558,15,2013,08-SEP-13,F,429,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00653,PHOGAN13,653,1300001558,16,2013,08-SEP-13,M,436,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00657,PHOGAN13,657,1300001558,20,2013,08-SEP-13,F,368,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00658,PHOGAN13,658,1300001558,21,2013,08-SEP-13,F,425,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00659,PHOGAN13,659,1300001558,22,2013,08-SEP-13,F,375,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00660,PHOGAN13,660,1300001558,23,2013,08-SEP-13,M,445,NO,NA,Natural,Male,2013-09-08,251,3,odd
PH13_00661,PHOGAN13,661,1300001558,24,2013,08-SEP-13,M,420,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00663,PHOGAN13,663,1300001558,26,2013,08-SEP-13,F,426,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00664,PHOGAN13,664,1300001558,27,2013,08-SEP-13,F,391,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00665,PHOGAN13,665,1300001558,28,2013,08-SEP-13,F,NA,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00666,PHOGAN13,666,1300001558,29,2013,08-SEP-13,M,371,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00667,PHOGAN13,667,1300001558,30,2013,08-SEP-13,F,396,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00668,PHOGAN13,668,1300001558,31,2013,08-SEP-13,F,432,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00669,PHOGAN13,669,1300001558,32,2013,08-SEP-13,F,391,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00670,PHOGAN13,670,1300001558,33,2013,08-SEP-13,F,NA,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00671,PHOGAN13,671,1300001558,34,2013,08-SEP-13,M,NA,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00672,PHOGAN13,672,1300001558,35,2013,08-SEP-13,M,NA,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00673,PHOGAN13,673,1300001558,36,2013,08-SEP-13,F,436,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00675,PHOGAN13,675,1300001558,38,2013,08-SEP-13,M,421,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00676,PHOGAN13,676,1300001558,39,2013,08-SEP-13,F,398,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00677,PHOGAN13,677,1300001558,40,2013,08-SEP-13,F,420,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00678,PHOGAN13,678,1300001558,41,2013,08-SEP-13,M,401,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00679,PHOGAN13,679,1300001558,42,2013,08-SEP-13,M,431,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00681,PHOGAN13,681,1300001558,44,2013,08-SEP-13,M,414,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00682,PHOGAN13,682,1300001558,45,2013,08-SEP-13,M,423,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00683,PHOGAN13,683,1300001558,46,2013,08-SEP-13,F,400,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00685,PHOGAN13,685,1300001558,48,2013,08-SEP-13,F,428,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00686,PHOGAN13,686,1300001770,1,2013,08-SEP-13,F,355,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00687,PHOGAN13,687,1300001770,2,2013,08-SEP-13,F,406,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00688,PHOGAN13,688,1300001770,3,2013,08-SEP-13,F,428,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00689,PHOGAN13,689,1300001770,4,2013,08-SEP-13,F,NA,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00690,PHOGAN13,690,1300001770,5,2013,08-SEP-13,F,429,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00691,PHOGAN13,691,1300001770,6,2013,08-SEP-13,F,NA,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00692,PHOGAN13,692,1300001770,7,2013,08-SEP-13,F,376,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00693,PHOGAN13,693,1300001770,8,2013,08-SEP-13,F,399,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00694,PHOGAN13,694,1300001770,9,2013,08-SEP-13,M,424,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00695,PHOGAN13,695,1300001770,10,2013,08-SEP-13,M,397,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00696,PHOGAN13,696,1300001770,11,2013,08-SEP-13,F,432,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00697,PHOGAN13,697,1300001770,12,2013,08-SEP-13,F,419,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00698,PHOGAN13,698,1300001770,13,2013,08-SEP-13,M,437,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00699,PHOGAN13,699,1300001770,14,2013,08-SEP-13,M,379,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00700,PHOGAN13,700,1300001770,15,2013,08-SEP-13,F,392,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00701,PHOGAN13,701,1300001770,16,2013,08-SEP-13,F,393,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00702,PHOGAN13,702,1300001770,17,2013,08-SEP-13,F,399,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00703,PHOGAN13,703,1300001770,18,2013,08-SEP-13,F,447,YES,CCH11,Hatchery,Female,2013-09-08,251,0,NA
PH13_00704,PHOGAN13,704,1300001770,19,2013,08-SEP-13,M,404,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00705,PHOGAN13,705,1300001770,20,2013,08-SEP-13,F,446,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00707,PHOGAN13,707,1300001770,22,2013,08-SEP-13,M,463,YES,WNH11PINKA,Hatchery,Male,2013-09-08,251,0,NA
PH13_00708,PHOGAN13,708,1300001770,23,2013,08-SEP-13,F,367,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00710,PHOGAN13,710,1300001770,25,2013,08-SEP-13,M,384,YES,WNH11PINKA,Hatchery,Male,2013-09-08,251,0,NA
PH13_00711,PHOGAN13,711,1300001770,26,2013,08-SEP-13,F,413,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00712,PHOGAN13,712,1300001770,27,2013,08-SEP-13,F,412,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00713,PHOGAN13,713,1300001770,28,2013,08-SEP-13,F,NA,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00714,PHOGAN13,714,1300001770,29,2013,08-SEP-13,F,449,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00715,PHOGAN13,715,1300001770,30,2013,08-SEP-13,F,438,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00716,PHOGAN13,716,1300001770,31,2013,08-SEP-13,F,NA,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00717,PHOGAN13,717,1300001770,32,2013,08-SEP-13,M,385,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00718,PHOGAN13,718,1300001770,33,2013,08-SEP-13,F,444,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00719,PHOGAN13,719,1300001770,34,2013,08-SEP-13,F,406,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00720,PHOGAN13,720,1300001770,35,2013,08-SEP-13,M,384,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00721,PHOGAN13,721,1300001770,36,2013,08-SEP-13,F,381,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00722,PHOGAN13,722,1300001770,37,2013,08-SEP-13,F,383,YES,WNH11PINKB,Hatchery,Female,2013-09-08,251,0,NA
PH13_00723,PHOGAN13,723,1300001770,38,2013,08-SEP-13,F,420,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00726,PHOGAN13,726,1300001770,41,2013,08-SEP-13,F,392,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00727,PHOGAN13,727,1300001770,42,2013,08-SEP-13,M,367,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00728,PHOGAN13,728,1300001770,43,2013,08-SEP-13,F,412,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00729,PHOGAN13,729,1300001770,44,2013,08-SEP-13,F,435,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00730,PHOGAN13,730,1300001770,45,2013,08-SEP-13,F,395,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00731,PHOGAN13,731,1300001770,46,2013,08-SEP-13,M,383,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00732,PHOGAN13,732,1300001770,47,2013,08-SEP-13,F,388,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00734,PHOGAN13,734,1300001559,1,2013,08-SEP-13,M,354,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00735,PHOGAN13,735,1300001559,2,2013,08-SEP-13,F,388,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00736,PHOGAN13,736,1300001559,3,2013,08-SEP-13,F,390,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00737,PHOGAN13,737,1300001559,4,2013,08-SEP-13,F,392,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00738,PHOGAN13,738,1300001559,5,2013,08-SEP-13,F,NA,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00739,PHOGAN13,739,1300001559,6,2013,08-SEP-13,F,419,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00741,PHOGAN13,741,1300001559,8,2013,08-SEP-13,M,426,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00743,PHOGAN13,743,1300001559,10,2013,08-SEP-13,M,359,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00745,PHOGAN13,745,1300001559,12,2013,08-SEP-13,M,358,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00746,PHOGAN13,746,1300001559,13,2013,08-SEP-13,M,448,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00748,PHOGAN13,748,1300001559,15,2013,08-SEP-13,F,402,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00749,PHOGAN13,749,1300001559,16,2013,08-SEP-13,F,409,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00750,PHOGAN13,750,1300001559,17,2013,08-SEP-13,M,416,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00752,PHOGAN13,752,1300001559,19,2013,08-SEP-13,F,417,YES,CCH11,Hatchery,Female,2013-09-08,251,0,NA
PH13_00753,PHOGAN13,753,1300001559,20,2013,08-SEP-13,F,389,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00755,PHOGAN13,755,1300001559,22,2013,08-SEP-13,F,NA,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00756,PHOGAN13,756,1300001559,23,2013,08-SEP-13,F,NA,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00757,PHOGAN13,757,1300001559,24,2013,08-SEP-13,F,407,YES,AFK11B,Hatchery,Female,2013-09-08,251,0,NA
PH13_00758,PHOGAN13,758,1300001559,25,2013,08-SEP-13,F,389,YES,AFK11B,Hatchery,Female,2013-09-08,251,1,odd
PH13_00759,PHOGAN13,759,1300001559,26,2013,08-SEP-13,F,426,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00760,PHOGAN13,760,1300001559,27,2013,08-SEP-13,F,397,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00761,PHOGAN13,761,1300001559,28,2013,08-SEP-13,M,395,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00762,PHOGAN13,762,1300001559,29,2013,08-SEP-13,M,431,NO,NA,Natural,Male,2013-09-08,251,0,NA
PH13_00763,PHOGAN13,763,1300001559,30,2013,08-SEP-13,F,418,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00764,PHOGAN13,764,1300001559,31,2013,08-SEP-13,F,425,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00765,PHOGAN13,765,1300001559,32,2013,08-SEP-13,F,420,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00766,PHOGAN13,766,1300001559,33,2013,08-SEP-13,F,456,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00767,PHOGAN13,767,1300001559,34,2013,08-SEP-13,F,395,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00768,PHOGAN13,768,1300001559,35,2013,08-SEP-13,F,398,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00769,PHOGAN13,769,1300001559,36,2013,08-SEP-13,M,381,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00770,PHOGAN13,770,1300001559,37,2013,08-SEP-13,F,394,NO,NA,Natural,Female,2013-09-08,251,0,NA
PH13_00771,PHOGAN13,771,1300001559,38,2013,08-SEP-13,M,394,YES,AFK11B,Hatchery,Male,2013-09-08,251,0,NA
PH13_00772,PHOGAN13,772,1300001559,39,2013,08-SEP-13,M,368,YES,AFK11A,Hatchery,Male,2013-09-08,251,0,NA
PH13_00774,PHOGAN13,774,1300001559,41,2013,08-SEP-13,F,415,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00775,PHOGAN13,775,1300001559,42,2013,08-SEP-13,F,407,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00776,PHOGAN13,776,1300001559,43,2013,08-SEP-13,F,385,YES,AFK11A,Hatchery,Female,2013-09-08,251,0,NA
PH13_00777,PHOGAN13,777,1300001559,44,2013,08-SEP-13,F,404,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251,0,NA
PH13_00779,PHOGAN13,779,1300001559,46,2013,08-SEP-13,F,385,NO,NA,Natural,Female,2013-09-08,251,0,NA
