franz_id,SILLY,Fish ID,DNA Tray Code,DNA Tray Well Code,Sample Year,Sample Date,SEX,Length Mm,Otolith Mark Present,Otolith Mark ID,origin,Sex,date,DOY
PH13_00730,PHOGAN13,730,1300001770,45,2013,08-SEP-13,F,395,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00731,PHOGAN13,731,1300001770,46,2013,08-SEP-13,M,383,NO,NA,Natural,Male,2013-09-08,251
PH13_00732,PHOGAN13,732,1300001770,47,2013,08-SEP-13,F,388,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251
PH13_00734,PHOGAN13,734,1300001559,1,2013,08-SEP-13,M,354,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00735,PHOGAN13,735,1300001559,2,2013,08-SEP-13,F,388,NO,NA,Natural,Female,2013-09-08,251
PH13_00736,PHOGAN13,736,1300001559,3,2013,08-SEP-13,F,390,NO,NA,Natural,Female,2013-09-08,251
PH13_00737,PHOGAN13,737,1300001559,4,2013,08-SEP-13,F,392,NO,NA,Natural,Female,2013-09-08,251
PH13_00738,PHOGAN13,738,1300001559,5,2013,08-SEP-13,F,NA,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00739,PHOGAN13,739,1300001559,6,2013,08-SEP-13,F,419,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251
PH13_00741,PHOGAN13,741,1300001559,8,2013,08-SEP-13,M,426,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00743,PHOGAN13,743,1300001559,10,2013,08-SEP-13,M,359,NO,NA,Natural,Male,2013-09-08,251
PH13_00745,PHOGAN13,745,1300001559,12,2013,08-SEP-13,M,358,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00746,PHOGAN13,746,1300001559,13,2013,08-SEP-13,M,448,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00748,PHOGAN13,748,1300001559,15,2013,08-SEP-13,F,402,NO,NA,Natural,Female,2013-09-08,251
PH13_00749,PHOGAN13,749,1300001559,16,2013,08-SEP-13,F,409,NO,NA,Natural,Female,2013-09-08,251
PH13_00750,PHOGAN13,750,1300001559,17,2013,08-SEP-13,M,416,YES,AFK11B,Hatchery,Male,2013-09-08,251
PH13_00752,PHOGAN13,752,1300001559,19,2013,08-SEP-13,F,417,YES,CCH11,Hatchery,Female,2013-09-08,251
PH13_00753,PHOGAN13,753,1300001559,20,2013,08-SEP-13,F,389,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00755,PHOGAN13,755,1300001559,22,2013,08-SEP-13,F,NA,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00756,PHOGAN13,756,1300001559,23,2013,08-SEP-13,F,NA,NO,NA,Natural,Female,2013-09-08,251
PH13_00757,PHOGAN13,757,1300001559,24,2013,08-SEP-13,F,407,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00758,PHOGAN13,758,1300001559,25,2013,08-SEP-13,F,389,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00759,PHOGAN13,759,1300001559,26,2013,08-SEP-13,F,426,NO,NA,Natural,Female,2013-09-08,251
PH13_00760,PHOGAN13,760,1300001559,27,2013,08-SEP-13,F,397,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00761,PHOGAN13,761,1300001559,28,2013,08-SEP-13,M,395,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00762,PHOGAN13,762,1300001559,29,2013,08-SEP-13,M,431,NO,NA,Natural,Male,2013-09-08,251
PH13_00763,PHOGAN13,763,1300001559,30,2013,08-SEP-13,F,418,NO,NA,Natural,Female,2013-09-08,251
PH13_00764,PHOGAN13,764,1300001559,31,2013,08-SEP-13,F,425,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251
PH13_00765,PHOGAN13,765,1300001559,32,2013,08-SEP-13,F,420,NO,NA,Natural,Female,2013-09-08,251
PH13_00766,PHOGAN13,766,1300001559,33,2013,08-SEP-13,F,456,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00767,PHOGAN13,767,1300001559,34,2013,08-SEP-13,F,395,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00768,PHOGAN13,768,1300001559,35,2013,08-SEP-13,F,398,NO,NA,Natural,Female,2013-09-08,251
PH13_00769,PHOGAN13,769,1300001559,36,2013,08-SEP-13,M,381,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00770,PHOGAN13,770,1300001559,37,2013,08-SEP-13,F,394,NO,NA,Natural,Female,2013-09-08,251
PH13_00771,PHOGAN13,771,1300001559,38,2013,08-SEP-13,M,394,YES,AFK11B,Hatchery,Male,2013-09-08,251
PH13_00772,PHOGAN13,772,1300001559,39,2013,08-SEP-13,M,368,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00774,PHOGAN13,774,1300001559,41,2013,08-SEP-13,F,415,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00775,PHOGAN13,775,1300001559,42,2013,08-SEP-13,F,407,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00776,PHOGAN13,776,1300001559,43,2013,08-SEP-13,F,385,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00777,PHOGAN13,777,1300001559,44,2013,08-SEP-13,F,404,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251
PH13_00779,PHOGAN13,779,1300001559,46,2013,08-SEP-13,F,385,NO,NA,Natural,Female,2013-09-08,251
PH13_00780,PHOGAN13,780,1300001559,47,2013,08-SEP-13,M,409,YES,CCH11,Hatchery,Male,2013-09-08,251
PH13_00781,PHOGAN13,781,1300001559,48,2013,08-SEP-13,M,398,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00782,PHOGAN13,782,1300001560,1,2013,08-SEP-13,M,NA,NO,NA,Natural,Male,2013-09-08,251
PH13_00783,PHOGAN13,783,1300001560,2,2013,08-SEP-13,F,390,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00784,PHOGAN13,784,1300001560,3,2013,08-SEP-13,F,405,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00785,PHOGAN13,785,1300001560,4,2013,08-SEP-13,M,389,YES,WNH11PINKB,Hatchery,Male,2013-09-08,251
PH13_00786,PHOGAN13,786,1300001560,5,2013,08-SEP-13,M,440,NO,NA,Natural,Male,2013-09-08,251
PH13_00787,PHOGAN13,787,1300001560,6,2013,08-SEP-13,F,423,YES,CCH11,Hatchery,Female,2013-09-08,251
PH13_00788,PHOGAN13,788,1300001560,7,2013,08-SEP-13,M,446,YES,AFK11B,Hatchery,Male,2013-09-08,251
PH13_00789,PHOGAN13,789,1300001560,8,2013,08-SEP-13,M,409,NO,NA,Natural,Male,2013-09-08,251
PH13_00791,PHOGAN13,791,1300001560,10,2013,08-SEP-13,F,410,NO,NA,Natural,Female,2013-09-08,251
PH13_00792,PHOGAN13,792,1300001560,11,2013,08-SEP-13,M,405,YES,WNH11PINKA,Hatchery,Male,2013-09-08,251
PH13_00794,PHOGAN13,794,1300001560,13,2013,08-SEP-13,F,391,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00795,PHOGAN13,795,1300001560,14,2013,08-SEP-13,F,442,YES,CCH11,Hatchery,Female,2013-09-08,251
PH13_00796,PHOGAN13,796,1300001560,15,2013,08-SEP-13,M,415,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00797,PHOGAN13,797,1300001560,16,2013,08-SEP-13,F,404,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00798,PHOGAN13,798,1300001560,17,2013,08-SEP-13,F,390,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00799,PHOGAN13,799,1300001560,18,2013,08-SEP-13,F,421,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00800,PHOGAN13,800,1300001560,19,2013,08-SEP-13,M,382,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00801,PHOGAN13,801,1300001560,20,2013,08-SEP-13,M,441,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00802,PHOGAN13,802,1300001560,21,2013,08-SEP-13,M,406,NO,NA,Natural,Male,2013-09-08,251
PH13_00803,PHOGAN13,803,1300001560,22,2013,08-SEP-13,F,438,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00804,PHOGAN13,804,1300001560,23,2013,08-SEP-13,M,379,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00806,PHOGAN13,806,1300001560,25,2013,08-SEP-13,F,397,NO,NA,Natural,Female,2013-09-08,251
PH13_00807,PHOGAN13,807,1300001560,26,2013,08-SEP-13,F,415,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00808,PHOGAN13,808,1300001560,27,2013,08-SEP-13,M,395,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00809,PHOGAN13,809,1300001560,28,2013,08-SEP-13,F,383,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00810,PHOGAN13,810,1300001560,29,2013,08-SEP-13,M,379,YES,CCH11,Hatchery,Male,2013-09-08,251
PH13_00811,PHOGAN13,811,1300001560,30,2013,08-SEP-13,F,380,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00812,PHOGAN13,812,1300001560,31,2013,08-SEP-13,M,424,YES,AFK11B,Hatchery,Male,2013-09-08,251
PH13_00813,PHOGAN13,813,1300001560,32,2013,08-SEP-13,F,420,NO,NA,Natural,Female,2013-09-08,251
PH13_00814,PHOGAN13,814,1300001560,33,2013,08-SEP-13,F,417,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00815,PHOGAN13,815,1300001560,34,2013,08-SEP-13,F,388,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH13_00816,PHOGAN13,816,1300001560,35,2013,08-SEP-13,M,414,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00817,PHOGAN13,817,1300001560,36,2013,08-SEP-13,F,407,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00818,PHOGAN13,818,1300001560,37,2013,08-SEP-13,F,376,YES,WNH11PINKA,Hatchery,Female,2013-09-08,251
PH13_00819,PHOGAN13,819,1300001560,38,2013,08-SEP-13,F,377,YES,AFK11A,Hatchery,Female,2013-09-08,251
PH13_00821,PHOGAN13,821,1300001560,40,2013,08-SEP-13,M,406,YES,CCH11,Hatchery,Male,2013-09-08,251
PH13_00824,PHOGAN13,824,1300001560,43,2013,08-SEP-13,M,406,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00825,PHOGAN13,825,1300001560,44,2013,08-SEP-13,M,396,YES,AFK11A,Hatchery,Male,2013-09-08,251
PH13_00828,PHOGAN13,828,1300001560,47,2013,08-SEP-13,M,435,YES,CCH11,Hatchery,Male,2013-09-08,251
PH13_00829,PHOGAN13,829,1300001560,48,2013,08-SEP-13,F,383,YES,AFK11B,Hatchery,Female,2013-09-08,251
PH15_00001,PHOGAN15,1,2036,1,2015,05-AUG-15,F,418,NO,NA,Natural,Female,2015-08-05,217
PH15_00004,PHOGAN15,4,2036,4,2015,05-AUG-15,M,380,NO,NA,Natural,Male,2015-08-05,217
PH15_00006,PHOGAN15,6,2036,6,2015,05-AUG-15,M,NA,NO,NA,Natural,Male,2015-08-05,217
PH15_00013,PHOGAN15,13,2038,6,2015,06-AUG-15,F,362,NO,NA,Natural,Female,2015-08-06,218
PH15_00014,PHOGAN15,14,2038,7,2015,06-AUG-15,F,392,NO,NA,Natural,Female,2015-08-06,218
PH15_00015,PHOGAN15,15,2038,8,2015,06-AUG-15,F,385,NO,NA,Natural,Female,2015-08-06,218
PH15_00016,PHOGAN15,16,2038,9,2015,06-AUG-15,F,425,NO,NA,Natural,Female,2015-08-06,218
PH15_00017,PHOGAN15,17,2038,10,2015,06-AUG-15,F,NA,NO,NA,Natural,Female,2015-08-06,218
PH15_00018,PHOGAN15,18,2038,11,2015,06-AUG-15,M,NA,NO,NA,Natural,Male,2015-08-06,218
PH15_00019,PHOGAN15,19,2038,12,2015,06-AUG-15,M,480,NO,NA,Natural,Male,2015-08-06,218
PH15_00020,PHOGAN15,20,2038,13,2015,06-AUG-15,F,430,NO,NA,Natural,Female,2015-08-06,218
PH15_00021,PHOGAN15,21,2038,14,2015,06-AUG-15,M,343,NO,NA,Natural,Male,2015-08-06,218
PH15_00022,PHOGAN15,22,2038,15,2015,06-AUG-15,F,NA,NO,NA,Natural,Female,2015-08-06,218
PH15_00024,PHOGAN15,24,2038,17,2015,06-AUG-15,F,346,NO,NA,Natural,Female,2015-08-06,218
PH15_00025,PHOGAN15,25,2038,18,2015,06-AUG-15,M,430,NO,NA,Natural,Male,2015-08-06,218
PH15_00027,PHOGAN15,27,2038,20,2015,06-AUG-15,M,449,NO,NA,Natural,Male,2015-08-06,218
PH15_00028,PHOGAN15,28,2038,21,2015,06-AUG-15,M,425,NO,NA,Natural,Male,2015-08-06,218
PH15_00029,PHOGAN15,29,2038,22,2015,06-AUG-15,M,417,NO,NA,Natural,Male,2015-08-06,218
PH15_00031,PHOGAN15,31,2038,24,2015,06-AUG-15,M,456,NO,NA,Natural,Male,2015-08-06,218
PH15_00032,PHOGAN15,32,2038,25,2015,06-AUG-15,F,416,NO,NA,Natural,Female,2015-08-06,218
PH15_00034,PHOGAN15,34,2042,2,2015,09-AUG-15,M,453,NO,NA,Natural,Male,2015-08-09,221
PH15_00035,PHOGAN15,35,2042,3,2015,09-AUG-15,M,386,NO,NA,Natural,Male,2015-08-09,221
PH15_00036,PHOGAN15,36,2042,4,2015,09-AUG-15,M,464,NO,NA,Natural,Male,2015-08-09,221
PH15_00037,PHOGAN15,37,2042,5,2015,09-AUG-15,F,400,NO,NA,Natural,Female,2015-08-09,221
PH15_00038,PHOGAN15,38,2042,6,2015,09-AUG-15,F,397,NO,NA,Natural,Female,2015-08-09,221
PH15_00039,PHOGAN15,39,2042,7,2015,09-AUG-15,M,373,NO,NA,Natural,Male,2015-08-09,221
PH15_00040,PHOGAN15,40,2042,8,2015,09-AUG-15,M,437,NO,NA,Natural,Male,2015-08-09,221
PH15_00041,PHOGAN15,41,2042,9,2015,09-AUG-15,M,446,NO,NA,Natural,Male,2015-08-09,221
PH15_00043,PHOGAN15,43,2042,11,2015,09-AUG-15,F,431,NO,NA,Natural,Female,2015-08-09,221
PH15_00044,PHOGAN15,44,2042,12,2015,09-AUG-15,M,472,NO,NA,Natural,Male,2015-08-09,221
PH15_00045,PHOGAN15,45,2042,13,2015,09-AUG-15,F,405,NO,NA,Natural,Female,2015-08-09,221
PH15_00046,PHOGAN15,46,2042,14,2015,09-AUG-15,M,387,NO,NA,Natural,Male,2015-08-09,221
PH15_00048,PHOGAN15,48,2042,16,2015,09-AUG-15,F,412,NO,NA,Natural,Female,2015-08-09,221
PH15_00049,PHOGAN15,49,2042,17,2015,09-AUG-15,M,395,NO,NA,Natural,Male,2015-08-09,221
PH15_00050,PHOGAN15,50,2042,18,2015,09-AUG-15,M,433,NO,NA,Natural,Male,2015-08-09,221
PH15_00051,PHOGAN15,51,2042,19,2015,09-AUG-15,F,407,NO,NA,Natural,Female,2015-08-09,221
PH15_00052,PHOGAN15,52,2042,20,2015,09-AUG-15,F,367,NO,NA,Natural,Female,2015-08-09,221
PH15_00054,PHOGAN15,54,2042,22,2015,09-AUG-15,F,NA,NO,NA,Natural,Female,2015-08-09,221
PH15_00055,PHOGAN15,55,2042,23,2015,09-AUG-15,F,NA,NO,NA,Natural,Female,2015-08-09,221
PH15_00056,PHOGAN15,56,2042,24,2015,09-AUG-15,F,400,NO,NA,Natural,Female,2015-08-09,221
PH15_00057,PHOGAN15,57,2042,25,2015,09-AUG-15,M,430,NO,NA,Natural,Male,2015-08-09,221
PH15_00058,PHOGAN15,58,2042,26,2015,09-AUG-15,F,410,NO,NA,Natural,Female,2015-08-09,221
PH15_00059,PHOGAN15,59,2042,27,2015,09-AUG-15,M,NA,NO,NA,Natural,Male,2015-08-09,221
PH15_00060,PHOGAN15,60,2042,28,2015,09-AUG-15,F,430,NO,NA,Natural,Female,2015-08-09,221
PH15_00062,PHOGAN15,62,2042,30,2015,09-AUG-15,F,387,NO,NA,Natural,Female,2015-08-09,221
PH15_00063,PHOGAN15,63,2042,31,2015,09-AUG-15,M,423,NO,NA,Natural,Male,2015-08-09,221
PH15_00065,PHOGAN15,65,2042,33,2015,09-AUG-15,M,440,NO,NA,Natural,Male,2015-08-09,221
PH15_00067,PHOGAN15,67,2042,35,2015,09-AUG-15,M,423,NO,NA,Natural,Male,2015-08-09,221
PH15_00068,PHOGAN15,68,2042,36,2015,09-AUG-15,F,401,NO,NA,Natural,Female,2015-08-09,221
PH15_00069,PHOGAN15,69,2042,37,2015,09-AUG-15,F,397,NO,NA,Natural,Female,2015-08-09,221
PH15_00070,PHOGAN15,70,2042,38,2015,09-AUG-15,F,422,NO,NA,Natural,Female,2015-08-09,221
PH15_00071,PHOGAN15,71,2042,39,2015,09-AUG-15,F,422,NO,NA,Natural,Female,2015-08-09,221
PH15_00072,PHOGAN15,72,2042,40,2015,09-AUG-15,M,423,NO,NA,Natural,Male,2015-08-09,221
PH15_00073,PHOGAN15,73,2042,41,2015,09-AUG-15,M,427,NO,NA,Natural,Male,2015-08-09,221
PH15_00074,PHOGAN15,74,2042,42,2015,09-AUG-15,F,406,NO,NA,Natural,Female,2015-08-09,221
PH15_00075,PHOGAN15,75,2042,43,2015,09-AUG-15,F,411,NO,NA,Natural,Female,2015-08-09,221
PH15_00076,PHOGAN15,76,2042,44,2015,09-AUG-15,M,350,NO,NA,Natural,Male,2015-08-09,221
PH15_00078,PHOGAN15,78,2042,46,2015,09-AUG-15,F,423,NO,NA,Natural,Female,2015-08-09,221
PH15_00079,PHOGAN15,79,2042,47,2015,09-AUG-15,M,441,NO,NA,Natural,Male,2015-08-09,221
PH15_00081,PHOGAN15,81,2043,1,2015,09-AUG-15,F,465,NO,NA,Natural,Female,2015-08-09,221
PH15_00082,PHOGAN15,82,2043,2,2015,09-AUG-15,F,425,NO,NA,Natural,Female,2015-08-09,221
PH15_00083,PHOGAN15,83,2043,3,2015,09-AUG-15,M,396,NO,NA,Natural,Male,2015-08-09,221
PH15_00084,PHOGAN15,84,2043,4,2015,09-AUG-15,M,460,NO,NA,Natural,Male,2015-08-09,221
PH15_00085,PHOGAN15,85,2043,5,2015,09-AUG-15,M,388,NO,NA,Natural,Male,2015-08-09,221
PH15_00086,PHOGAN15,86,2043,6,2015,09-AUG-15,F,413,NO,NA,Natural,Female,2015-08-09,221
PH15_00087,PHOGAN15,87,2043,7,2015,09-AUG-15,F,442,NO,NA,Natural,Female,2015-08-09,221
PH15_00088,PHOGAN15,88,2043,8,2015,09-AUG-15,F,388,NO,NA,Natural,Female,2015-08-09,221
PH15_00089,PHOGAN15,89,2043,9,2015,09-AUG-15,M,450,NO,NA,Natural,Male,2015-08-09,221
PH15_00090,PHOGAN15,90,2043,10,2015,09-AUG-15,M,433,NO,NA,Natural,Male,2015-08-09,221
PH15_00092,PHOGAN15,92,2043,12,2015,09-AUG-15,F,435,NO,NA,Natural,Female,2015-08-09,221
PH15_00093,PHOGAN15,93,2043,13,2015,09-AUG-15,F,401,NO,NA,Natural,Female,2015-08-09,221
PH15_00094,PHOGAN15,94,2043,14,2015,09-AUG-15,M,450,NO,NA,Natural,Male,2015-08-09,221
PH15_00095,PHOGAN15,95,2043,15,2015,09-AUG-15,M,455,NO,NA,Natural,Male,2015-08-09,221
PH15_00096,PHOGAN15,96,2043,16,2015,09-AUG-15,F,432,NO,NA,Natural,Female,2015-08-09,221
PH15_00098,PHOGAN15,98,2043,18,2015,09-AUG-15,M,470,NO,NA,Natural,Male,2015-08-09,221
PH15_00099,PHOGAN15,99,2043,19,2015,09-AUG-15,F,398,NO,NA,Natural,Female,2015-08-09,221
PH15_00100,PHOGAN15,100,2043,20,2015,09-AUG-15,F,413,NO,NA,Natural,Female,2015-08-09,221
PH15_00101,PHOGAN15,101,2043,21,2015,09-AUG-15,F,397,NO,NA,Natural,Female,2015-08-09,221
PH15_00102,PHOGAN15,102,2043,22,2015,09-AUG-15,F,420,NO,NA,Natural,Female,2015-08-09,221
PH15_00104,PHOGAN15,104,2043,24,2015,09-AUG-15,F,272,NO,NA,Natural,Female,2015-08-09,221
PH15_00105,PHOGAN15,105,2043,25,2015,09-AUG-15,F,382,NO,NA,Natural,Female,2015-08-09,221
PH15_00107,PHOGAN15,107,2043,27,2015,09-AUG-15,F,442,NO,NA,Natural,Female,2015-08-09,221
PH15_00108,PHOGAN15,108,2043,28,2015,09-AUG-15,F,392,NO,NA,Natural,Female,2015-08-09,221
PH15_00109,PHOGAN15,109,2043,29,2015,09-AUG-15,M,395,NO,NA,Natural,Male,2015-08-09,221
PH15_00112,PHOGAN15,112,2043,32,2015,09-AUG-15,M,381,NO,NA,Natural,Male,2015-08-09,221
PH15_00113,PHOGAN15,113,2043,33,2015,09-AUG-15,M,387,NO,NA,Natural,Male,2015-08-09,221
PH15_00114,PHOGAN15,114,2043,34,2015,09-AUG-15,F,425,NO,NA,Natural,Female,2015-08-09,221
PH15_00115,PHOGAN15,115,2043,35,2015,09-AUG-15,M,470,NO,NA,Natural,Male,2015-08-09,221
PH15_00116,PHOGAN15,116,2043,36,2015,09-AUG-15,F,400,NO,NA,Natural,Female,2015-08-09,221
PH15_00117,PHOGAN15,117,2043,37,2015,09-AUG-15,M,466,NO,NA,Natural,Male,2015-08-09,221
PH15_00118,PHOGAN15,118,2043,38,2015,09-AUG-15,F,412,NO,NA,Natural,Female,2015-08-09,221
PH15_00119,PHOGAN15,119,2043,39,2015,09-AUG-15,F,411,NO,NA,Natural,Female,2015-08-09,221
PH15_00120,PHOGAN15,120,2043,40,2015,09-AUG-15,M,410,NO,NA,Natural,Male,2015-08-09,221
PH15_00121,PHOGAN15,121,2043,41,2015,09-AUG-15,M,433,NO,NA,Natural,Male,2015-08-09,221
PH15_00122,PHOGAN15,122,2043,42,2015,09-AUG-15,M,421,NO,NA,Natural,Male,2015-08-09,221
PH15_00123,PHOGAN15,123,2043,43,2015,09-AUG-15,M,413,NO,NA,Natural,Male,2015-08-09,221
PH15_00124,PHOGAN15,124,2043,44,2015,09-AUG-15,M,460,NO,NA,Natural,Male,2015-08-09,221
PH15_00125,PHOGAN15,125,2043,45,2015,09-AUG-15,M,403,NO,NA,Natural,Male,2015-08-09,221
PH15_00126,PHOGAN15,126,2043,46,2015,09-AUG-15,M,386,NO,NA,Natural,Male,2015-08-09,221
PH15_00127,PHOGAN15,127,2043,47,2015,09-AUG-15,F,444,NO,NA,Natural,Female,2015-08-09,221
PH15_00128,PHOGAN15,128,2043,48,2015,09-AUG-15,M,420,NO,NA,Natural,Male,2015-08-09,221
PH15_00129,PHOGAN15,129,2044,1,2015,09-AUG-15,M,467,NO,NA,Natural,Male,2015-08-09,221
PH15_00130,PHOGAN15,130,2044,2,2015,09-AUG-15,F,398,NO,NA,Natural,Female,2015-08-09,221
PH15_00131,PHOGAN15,131,2044,3,2015,09-AUG-15,M,393,NO,NA,Natural,Male,2015-08-09,221
PH15_00132,PHOGAN15,132,2044,4,2015,09-AUG-15,F,410,NO,NA,Natural,Female,2015-08-09,221
PH15_00133,PHOGAN15,133,2044,5,2015,09-AUG-15,M,450,NO,NA,Natural,Male,2015-08-09,221
PH15_00134,PHOGAN15,134,2044,6,2015,09-AUG-15,M,434,NO,NA,Natural,Male,2015-08-09,221
PH15_00135,PHOGAN15,135,2044,7,2015,09-AUG-15,M,382,NO,NA,Natural,Male,2015-08-09,221
PH15_00136,PHOGAN15,136,2044,8,2015,09-AUG-15,F,355,NO,NA,Natural,Female,2015-08-09,221
PH15_00138,PHOGAN15,138,2044,10,2015,09-AUG-15,M,427,NO,NA,Natural,Male,2015-08-09,221
PH15_00139,PHOGAN15,139,2044,11,2015,09-AUG-15,M,405,NO,NA,Natural,Male,2015-08-09,221
PH15_00140,PHOGAN15,140,2044,12,2015,09-AUG-15,F,402,NO,NA,Natural,Female,2015-08-09,221
PH15_00142,PHOGAN15,142,2044,14,2015,09-AUG-15,F,402,NO,NA,Natural,Female,2015-08-09,221
PH15_00143,PHOGAN15,143,2044,15,2015,09-AUG-15,M,478,NO,NA,Natural,Male,2015-08-09,221
PH15_00144,PHOGAN15,144,2044,16,2015,09-AUG-15,M,343,NO,NA,Natural,Male,2015-08-09,221
PH15_00146,PHOGAN15,146,2044,18,2015,09-AUG-15,F,437,NO,NA,Natural,Female,2015-08-09,221
PH15_00147,PHOGAN15,147,2044,19,2015,09-AUG-15,F,388,NO,NA,Natural,Female,2015-08-09,221
PH15_00148,PHOGAN15,148,2044,20,2015,09-AUG-15,M,384,NO,NA,Natural,Male,2015-08-09,221
PH15_00149,PHOGAN15,149,2044,21,2015,09-AUG-15,F,382,NO,NA,Natural,Female,2015-08-09,221
PH15_00150,PHOGAN15,150,2044,22,2015,09-AUG-15,F,422,NO,NA,Natural,Female,2015-08-09,221
PH15_00151,PHOGAN15,151,2044,23,2015,09-AUG-15,M,442,NO,NA,Natural,Male,2015-08-09,221
PH15_00153,PHOGAN15,153,2044,25,2015,09-AUG-15,F,427,NO,NA,Natural,Female,2015-08-09,221
PH15_00154,PHOGAN15,154,2044,26,2015,09-AUG-15,F,384,NO,NA,Natural,Female,2015-08-09,221
PH15_00155,PHOGAN15,155,2044,27,2015,09-AUG-15,F,393,NO,NA,Natural,Female,2015-08-09,221
PH15_00156,PHOGAN15,156,2044,28,2015,09-AUG-15,M,438,NO,NA,Natural,Male,2015-08-09,221
PH15_00158,PHOGAN15,158,2044,30,2015,09-AUG-15,M,440,NO,NA,Natural,Male,2015-08-09,221
PH15_00160,PHOGAN15,160,2044,32,2015,09-AUG-15,M,369,NO,NA,Natural,Male,2015-08-09,221
PH15_00162,PHOGAN15,162,2044,34,2015,09-AUG-15,M,441,NO,NA,Natural,Male,2015-08-09,221
PH15_00163,PHOGAN15,163,2044,35,2015,09-AUG-15,M,390,NO,NA,Natural,Male,2015-08-09,221
PH15_00164,PHOGAN15,164,2044,36,2015,09-AUG-15,M,392,NO,NA,Natural,Male,2015-08-09,221
PH15_00165,PHOGAN15,165,2044,37,2015,09-AUG-15,M,382,NO,NA,Natural,Male,2015-08-09,221
PH15_00166,PHOGAN15,166,2044,38,2015,09-AUG-15,M,431,NO,NA,Natural,Male,2015-08-09,221
PH15_00167,PHOGAN15,167,2044,39,2015,09-AUG-15,M,417,NO,NA,Natural,Male,2015-08-09,221
PH15_00168,PHOGAN15,168,2044,40,2015,09-AUG-15,M,478,NO,NA,Natural,Male,2015-08-09,221
PH15_00169,PHOGAN15,169,2044,41,2015,09-AUG-15,M,488,NO,NA,Natural,Male,2015-08-09,221
PH15_00170,PHOGAN15,170,2044,42,2015,09-AUG-15,F,378,NO,NA,Natural,Female,2015-08-09,221
PH15_00171,PHOGAN15,171,2044,43,2015,09-AUG-15,F,420,NO,NA,Natural,Female,2015-08-09,221
PH15_00172,PHOGAN15,172,2044,44,2015,09-AUG-15,M,454,NO,NA,Natural,Male,2015-08-09,221
PH15_00175,PHOGAN15,175,2044,47,2015,09-AUG-15,F,341,NO,NA,Natural,Female,2015-08-09,221
PH15_00176,PHOGAN15,176,2044,48,2015,09-AUG-15,F,393,NO,NA,Natural,Female,2015-08-09,221
PH15_00177,PHOGAN15,177,2045,1,2015,09-AUG-15,M,412,NO,NA,Natural,Male,2015-08-09,221
PH15_00179,PHOGAN15,179,2045,3,2015,09-AUG-15,M,426,NO,NA,Natural,Male,2015-08-09,221
PH15_00180,PHOGAN15,180,2045,4,2015,09-AUG-15,F,407,NO,NA,Natural,Female,2015-08-09,221
PH15_00181,PHOGAN15,181,2045,5,2015,09-AUG-15,M,410,NO,NA,Natural,Male,2015-08-09,221
