franz_id,SILLY,Fish ID,DNA Tray Code,DNA Tray Well Code,Sample Year,Sample Date,SEX,Length Mm,Otolith Mark Present,Otolith Mark ID,origin,Sex,date,DOY,n,lineage
PS14_00351,PSTOCK14,351,1400000735,24,2014,2014-08-27,M,390,NO,NA,Natural,Male,2014-08-27,239,2,even
PS14_00352,PSTOCK14,352,1400000735,25,2014,2014-08-27,M,410,NO,NA,Natural,Male,2014-08-27,239,3,even
PS14_00353,PSTOCK14,353,1400000735,26,2014,2014-08-27,M,460,NO,NA,Natural,Male,2014-08-27,239,6,even
PS14_00354,PSTOCK14,354,1400000735,27,2014,2014-08-27,M,435,NO,NA,Natural,Male,2014-08-27,239,3,even
PS14_00356,PSTOCK14,356,1400000735,29,2014,2014-08-27,F,425,NO,NA,Natural,Female,2014-08-27,239,4,even
PS14_00362,PSTOCK14,362,1400000735,35,2014,2014-08-27,M,390,NO,NA,Natural,Male,2014-08-27,239,2,even
PS14_00363,PSTOCK14,363,1400000735,36,2014,2014-08-27,F,385,NO,NA,Natural,Female,2014-08-27,239,5,even
PS14_00364,PSTOCK14,364,1400000735,37,2014,2014-08-27,F,425,NO,NA,Natural,Female,2014-08-27,239,7,even
PS14_00366,PSTOCK14,366,1400000735,39,2014,2014-08-27,M,360,NO,NA,Natural,Male,2014-08-27,239,1,even
PS14_00367,PSTOCK14,367,1400000735,40,2014,2014-08-27,F,405,NO,NA,Natural,Female,2014-08-27,239,10,even
PS14_00368,PSTOCK14,368,1400000735,41,2014,2014-08-27,M,390,YES,AFK12B,Hatchery,Male,2014-08-27,239,2,even
PS14_00369,PSTOCK14,369,1400000735,42,2014,2014-08-27,M,405,YES,AFK12B,Hatchery,Male,2014-08-27,239,1,even
PS14_00371,PSTOCK14,371,1400000735,44,2014,2014-08-27,F,420,NO,NA,Natural,Female,2014-08-27,239,1,even
PS14_00372,PSTOCK14,372,1400000735,45,2014,2014-08-27,M,400,NO,NA,Natural,Male,2014-08-27,239,2,even
PS14_00373,PSTOCK14,373,1400000735,46,2014,2014-08-27,M,410,NO,NA,Natural,Male,2014-08-27,239,5,even
PS14_00374,PSTOCK14,374,1400000735,47,2014,2014-08-27,M,390,YES,AFK12B,Hatchery,Male,2014-08-27,239,2,even
PS14_00375,PSTOCK14,375,1400000735,48,2014,2014-08-27,M,390,NO,NA,Natural,Male,2014-08-27,239,4,even
PS14_00376,PSTOCK14,376,1400000998,1,2014,2014-09-09,F,425,YES,AFK12B,Hatchery,Female,2014-09-09,252,0,NA
PS14_00390,PSTOCK14,390,1400000998,15,2014,2014-09-09,F,NA,YES,AFK12B,Hatchery,Female,2014-09-09,252,1,even
PS14_00397,PSTOCK14,397,1400000998,22,2014,2014-09-09,F,NA,YES,AFK12B,Hatchery,Female,2014-09-09,252,0,NA
PS14_00412,PSTOCK14,412,1400000998,37,2014,2014-09-09,F,450,YES,AFK12B,Hatchery,Female,2014-09-09,252,0,NA
PS14_00413,PSTOCK14,413,1400000998,38,2014,2014-09-09,F,NA,YES,AFK12B,Hatchery,Female,2014-09-09,252,1,even
PS14_00427,PSTOCK14,427,1400000871,4,2014,2014-09-05,F,430,YES,AFK12B,Hatchery,Female,2014-09-05,248,1,even
PS14_00430,PSTOCK14,430,1400000871,7,2014,2014-09-05,F,NA,NO,NA,Natural,Female,2014-09-05,248,6,even
PS14_00431,PSTOCK14,431,1400000871,8,2014,2014-09-05,M,465,YES,AFK12B,Hatchery,Male,2014-09-05,248,0,NA
PS14_00432,PSTOCK14,432,1400000871,9,2014,2014-09-05,M,445,YES,AFK12B,Hatchery,Male,2014-09-05,248,0,NA
PS14_00433,PSTOCK14,433,1400000871,10,2014,2014-09-05,F,NA,YES,CCH12,Hatchery,Female,2014-09-05,248,1,even
PS14_00434,PSTOCK14,434,1400000871,11,2014,2014-09-05,F,NA,YES,AFK12B,Hatchery,Female,2014-09-05,248,0,NA
PS14_00436,PSTOCK14,436,1400000871,13,2014,2014-09-05,F,420,YES,AFK12B,Hatchery,Female,2014-09-05,248,0,NA
PS14_00438,PSTOCK14,438,1400000871,15,2014,2014-09-05,F,455,NO,NA,Natural,Female,2014-09-05,248,0,NA
PS14_00440,PSTOCK14,440,1400000871,17,2014,2014-09-05,F,430,NO,NA,Natural,Female,2014-09-05,248,6,even
PS14_00443,PSTOCK14,443,1400000871,20,2014,2014-09-05,F,465,NO,NA,Natural,Female,2014-09-05,248,5,even
PS14_00444,PSTOCK14,444,1400000871,21,2014,2014-09-05,F,400,NO,NA,Natural,Female,2014-09-05,248,1,even
PS14_00447,PSTOCK14,447,1400000871,24,2014,2014-09-05,F,415,NO,NA,Natural,Female,2014-09-05,248,0,NA
PS14_00450,PSTOCK14,450,1400000871,27,2014,2014-09-05,F,NA,YES,AFK12B,Hatchery,Female,2014-09-05,248,0,NA
PS14_00451,PSTOCK14,451,1400000871,28,2014,2014-09-05,M,425,YES,AFK12B,Hatchery,Male,2014-09-05,248,0,NA
PS14_00452,PSTOCK14,452,1400000871,29,2014,2014-09-05,F,NA,YES,AFK12B,Hatchery,Female,2014-09-05,248,3,even
PS14_00455,PSTOCK14,455,1400000871,32,2014,2014-09-05,F,NA,YES,AFK12B,Hatchery,Female,2014-09-05,248,1,even
PS14_00456,PSTOCK14,456,1400000871,33,2014,2014-09-05,F,425,YES,AFK12B,Hatchery,Female,2014-09-05,248,0,NA
PS14_00458,PSTOCK14,458,1400000871,35,2014,2014-09-05,F,445,NO,NA,Natural,Female,2014-09-05,248,4,even
PS14_00459,PSTOCK14,459,1400000871,36,2014,2014-09-05,M,470,NO,NA,Natural,Male,2014-09-05,248,0,NA
PS14_00463,PSTOCK14,463,1400000871,40,2014,2014-09-05,F,445,YES,AFK12B,Hatchery,Female,2014-09-05,248,0,NA
PS14_00464,PSTOCK14,464,1400000871,41,2014,2014-09-05,M,450,YES,AFK12B,Hatchery,Male,2014-09-05,248,0,NA
PS14_00465,PSTOCK14,465,1400000871,42,2014,2014-09-05,M,445,NO,NA,Natural,Male,2014-09-05,248,4,even
PS14_00468,PSTOCK14,468,1400000871,45,2014,2014-09-05,F,450,YES,AFK12B,Hatchery,Female,2014-09-05,248,2,even
PS14_00470,PSTOCK14,470,1400000871,47,2014,2014-09-05,F,430,NO,NA,Natural,Female,2014-09-05,248,0,NA
PS14_00471,PSTOCK14,471,1400000871,48,2014,2014-09-05,F,NA,NO,NA,Natural,Female,2014-09-05,248,0,NA
PS14_00472,PSTOCK14,472,1400000847,1,2014,2014-09-02,M,480,YES,AFK12B,Hatchery,Male,2014-09-02,245,1,even
PS14_00478,PSTOCK14,478,1400000847,7,2014,2014-09-02,F,425,NO,NA,Natural,Female,2014-09-02,245,5,even
PS14_00479,PSTOCK14,479,1400000847,8,2014,2014-09-02,F,425,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00480,PSTOCK14,480,1400000847,9,2014,2014-09-02,M,425,NO,NA,Natural,Male,2014-09-02,245,2,even
PS14_00486,PSTOCK14,486,1400000847,15,2014,2014-09-02,M,435,YES,CCH12,Hatchery,Male,2014-09-02,245,0,NA
PS14_00488,PSTOCK14,488,1400000847,17,2014,2014-09-02,M,415,NO,NA,Natural,Male,2014-09-02,245,0,NA
PS14_00489,PSTOCK14,489,1400000847,18,2014,2014-09-02,F,425,YES,AFK12B,Hatchery,Female,2014-09-02,245,2,even
PS14_00493,PSTOCK14,493,1400000847,22,2014,2014-09-02,F,455,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00494,PSTOCK14,494,1400000847,23,2014,2014-09-02,M,480,YES,AFK12B,Hatchery,Male,2014-09-02,245,1,even
PS14_00496,PSTOCK14,496,1400000847,25,2014,2014-09-02,F,450,YES,AFK12B,Hatchery,Female,2014-09-02,245,2,even
PS14_00497,PSTOCK14,497,1400000847,26,2014,2014-09-02,M,410,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00500,PSTOCK14,500,1400000847,29,2014,2014-09-02,M,415,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00501,PSTOCK14,501,1400000847,30,2014,2014-09-02,F,440,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00502,PSTOCK14,502,1400000847,31,2014,2014-09-02,F,405,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00506,PSTOCK14,506,1400000847,35,2014,2014-09-02,F,415,NO,NA,Natural,Female,2014-09-02,245,2,even
PS14_00509,PSTOCK14,509,1400000847,38,2014,2014-09-02,M,430,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00512,PSTOCK14,512,1400000847,41,2014,2014-09-02,F,445,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00514,PSTOCK14,514,1400000847,43,2014,2014-09-02,F,430,YES,AFK12B,Hatchery,Female,2014-09-02,245,1,even
PS14_00517,PSTOCK14,517,1400000847,46,2014,2014-09-02,M,485,YES,AFK12B,Hatchery,Male,2014-09-02,245,1,even
PS14_00519,PSTOCK14,519,1400000847,48,2014,2014-09-02,M,450,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00520,PSTOCK14,520,1400000848,1,2014,2014-09-02,F,445,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00523,PSTOCK14,523,1400000848,4,2014,2014-09-02,F,410,NO,NA,Natural,Female,2014-09-02,245,2,even
PS14_00524,PSTOCK14,524,1400000848,5,2014,2014-09-02,F,415,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00525,PSTOCK14,525,1400000848,6,2014,2014-09-02,M,395,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00526,PSTOCK14,526,1400000848,7,2014,2014-09-02,F,410,YES,AFK12B,Hatchery,Female,2014-09-02,245,1,even
PS14_00527,PSTOCK14,527,1400000848,8,2014,2014-09-02,F,430,YES,AFK12B,Hatchery,Female,2014-09-02,245,2,even
PS14_00530,PSTOCK14,530,1400000848,11,2014,2014-09-02,F,450,NO,NA,Natural,Female,2014-09-02,245,1,even
PS14_00531,PSTOCK14,531,1400000848,12,2014,2014-09-02,M,410,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00532,PSTOCK14,532,1400000848,13,2014,2014-09-02,M,480,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00536,PSTOCK14,536,1400000848,17,2014,2014-09-02,M,440,YES,AFK12B,Hatchery,Male,2014-09-02,245,2,even
PS14_00537,PSTOCK14,537,1400000848,18,2014,2014-09-02,F,450,YES,AFK12B,Hatchery,Female,2014-09-02,245,2,even
PS14_00538,PSTOCK14,538,1400000848,19,2014,2014-09-02,M,455,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00542,PSTOCK14,542,1400000848,23,2014,2014-09-02,F,440,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00543,PSTOCK14,543,1400000848,24,2014,2014-09-02,F,425,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00546,PSTOCK14,546,1400000848,27,2014,2014-09-02,M,435,NO,NA,Natural,Male,2014-09-02,245,1,even
PS14_00547,PSTOCK14,547,1400000848,28,2014,2014-09-02,M,395,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00548,PSTOCK14,548,1400000848,29,2014,2014-09-02,F,450,YES,AFK12B,Hatchery,Female,2014-09-02,245,1,even
PS14_00549,PSTOCK14,549,1400000848,30,2014,2014-09-02,F,425,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00550,PSTOCK14,550,1400000848,31,2014,2014-09-02,F,435,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00553,PSTOCK14,553,1400000848,34,2014,2014-09-02,F,390,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00558,PSTOCK14,558,1400000848,39,2014,2014-09-02,F,435,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00559,PSTOCK14,559,1400000848,40,2014,2014-09-02,F,425,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00560,PSTOCK14,560,1400000848,41,2014,2014-09-02,F,395,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00562,PSTOCK14,562,1400000848,43,2014,2014-09-02,M,445,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00564,PSTOCK14,564,1400000848,45,2014,2014-09-02,F,415,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00565,PSTOCK14,565,1400000848,46,2014,2014-09-02,F,430,YES,AFK12B,Hatchery,Female,2014-09-02,245,1,even
PS14_00568,PSTOCK14,568,1400000849,1,2014,2014-09-02,M,475,YES,AFK12B,Hatchery,Male,2014-09-02,245,3,even
PS14_00569,PSTOCK14,569,1400000849,2,2014,2014-09-02,M,NA,NO,NA,Natural,Male,2014-09-02,245,2,even
PS14_00570,PSTOCK14,570,1400000849,3,2014,2014-09-02,M,NA,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00572,PSTOCK14,572,1400000849,5,2014,2014-09-02,M,415,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00573,PSTOCK14,573,1400000849,6,2014,2014-09-02,M,NA,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00575,PSTOCK14,575,1400000849,8,2014,2014-09-02,F,425,YES,AFK12B,Hatchery,Female,2014-09-02,245,2,even
PS14_00579,PSTOCK14,579,1400000849,12,2014,2014-09-02,F,NA,YES,AFK12B,Hatchery,Female,2014-09-02,245,3,even
PS14_00580,PSTOCK14,580,1400000849,13,2014,2014-09-02,F,455,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00581,PSTOCK14,581,1400000849,14,2014,2014-09-02,M,NA,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00586,PSTOCK14,586,1400000849,19,2014,2014-09-02,F,435,YES,AFK12B,Hatchery,Female,2014-09-02,245,2,even
PS14_00588,PSTOCK14,588,1400000849,21,2014,2014-09-02,M,NA,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00589,PSTOCK14,589,1400000849,22,2014,2014-09-02,M,475,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00590,PSTOCK14,590,1400000849,23,2014,2014-09-02,F,415,NO,NA,Natural,Female,2014-09-02,245,3,even
PS14_00591,PSTOCK14,591,1400000849,24,2014,2014-09-02,M,420,YES,AFK12B,Hatchery,Male,2014-09-02,245,1,even
PS14_00593,PSTOCK14,593,1400000849,26,2014,2014-09-02,F,435,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00595,PSTOCK14,595,1400000849,28,2014,2014-09-02,M,440,YES,AFK12B,Hatchery,Male,2014-09-02,245,1,even
PS14_00596,PSTOCK14,596,1400000849,29,2014,2014-09-02,M,400,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00598,PSTOCK14,598,1400000849,31,2014,2014-09-02,M,460,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00599,PSTOCK14,599,1400000849,32,2014,2014-09-02,F,430,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00600,PSTOCK14,600,1400000849,33,2014,2014-09-02,F,445,YES,CCH12,Hatchery,Female,2014-09-02,245,0,NA
PS14_00603,PSTOCK14,603,1400000849,36,2014,2014-09-02,M,460,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00609,PSTOCK14,609,1400000849,42,2014,2014-09-02,F,425,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00612,PSTOCK14,612,1400000849,45,2014,2014-09-02,M,475,YES,AFK12B,Hatchery,Male,2014-09-02,245,3,even
PS14_00614,PSTOCK14,614,1400000849,47,2014,2014-09-02,F,430,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00620,PSTOCK14,620,1400000850,5,2014,2014-09-02,F,425,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00621,PSTOCK14,621,1400000850,6,2014,2014-09-02,F,440,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00623,PSTOCK14,623,1400000850,8,2014,2014-09-02,F,400,NO,NA,Natural,Female,2014-09-02,245,3,even
PS14_00624,PSTOCK14,624,1400000850,9,2014,2014-09-02,M,430,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00625,PSTOCK14,625,1400000850,10,2014,2014-09-02,F,445,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00627,PSTOCK14,627,1400000850,12,2014,2014-09-02,M,430,NO,NA,Natural,Male,2014-09-02,245,0,NA
PS14_00632,PSTOCK14,632,1400000850,17,2014,2014-09-02,F,425,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00633,PSTOCK14,633,1400000850,18,2014,2014-09-02,M,460,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00635,PSTOCK14,635,1400000850,20,2014,2014-09-02,F,NA,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00640,PSTOCK14,640,1400000850,25,2014,2014-09-02,F,475,YES,AFK12B,Hatchery,Female,2014-09-02,245,1,even
PS14_00641,PSTOCK14,641,1400000850,26,2014,2014-09-02,F,440,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00644,PSTOCK14,644,1400000850,29,2014,2014-09-02,F,405,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00645,PSTOCK14,645,1400000850,30,2014,2014-09-02,F,445,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00647,PSTOCK14,647,1400000850,32,2014,2014-09-02,F,430,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00649,PSTOCK14,649,1400000850,34,2014,2014-09-02,M,450,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00653,PSTOCK14,653,1400000850,38,2014,2014-09-02,F,445,YES,AFK12B,Hatchery,Female,2014-09-02,245,3,even
PS14_00654,PSTOCK14,654,1400000850,39,2014,2014-09-02,F,435,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00656,PSTOCK14,656,1400000850,41,2014,2014-09-02,F,470,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00659,PSTOCK14,659,1400000850,44,2014,2014-09-02,F,445,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00660,PSTOCK14,660,1400000850,45,2014,2014-09-02,M,475,YES,AFK12B,Hatchery,Male,2014-09-02,245,3,even
PS14_00661,PSTOCK14,661,1400000850,46,2014,2014-09-02,M,385,NO,NA,Natural,Male,2014-09-02,245,1,even
PS14_00662,PSTOCK14,662,1400000850,47,2014,2014-09-02,F,435,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00663,PSTOCK14,663,1400000850,48,2014,2014-09-02,F,435,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00665,PSTOCK14,665,1400000851,2,2014,2014-09-02,M,NA,YES,AFK12B,Hatchery,Male,2014-09-02,245,1,even
PS14_00667,PSTOCK14,667,1400000851,4,2014,2014-09-02,F,440,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00668,PSTOCK14,668,1400000851,5,2014,2014-09-02,F,440,YES,AFK12B,Hatchery,Female,2014-09-02,245,1,even
PS14_00669,PSTOCK14,669,1400000851,6,2014,2014-09-02,M,460,YES,AFK12B,Hatchery,Male,2014-09-02,245,2,even
PS14_00671,PSTOCK14,671,1400000851,8,2014,2014-09-02,F,415,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00672,PSTOCK14,672,1400000851,9,2014,2014-09-02,M,460,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00674,PSTOCK14,674,1400000851,11,2014,2014-09-02,M,480,NO,NA,Natural,Male,2014-09-02,245,3,even
PS14_00676,PSTOCK14,676,1400000851,13,2014,2014-09-02,F,425,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00680,PSTOCK14,680,1400000851,17,2014,2014-09-02,F,465,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00683,PSTOCK14,683,1400000851,20,2014,2014-09-02,F,450,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00684,PSTOCK14,684,1400000851,21,2014,2014-09-02,F,415,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00685,PSTOCK14,685,1400000851,22,2014,2014-09-02,F,455,YES,AFK12B,Hatchery,Female,2014-09-02,245,1,even
PS14_00689,PSTOCK14,689,1400000851,26,2014,2014-09-02,F,NA,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00692,PSTOCK14,692,1400000851,29,2014,2014-09-02,M,450,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00693,PSTOCK14,693,1400000851,30,2014,2014-09-02,M,445,NO,NA,Natural,Male,2014-09-02,245,3,even
PS14_00694,PSTOCK14,694,1400000851,31,2014,2014-09-02,M,505,NO,NA,Natural,Male,2014-09-02,245,0,NA
PS14_00696,PSTOCK14,696,1400000851,33,2014,2014-09-02,M,450,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00698,PSTOCK14,698,1400000851,35,2014,2014-09-02,F,450,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00699,PSTOCK14,699,1400000851,36,2014,2014-09-02,F,470,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00700,PSTOCK14,700,1400000851,37,2014,2014-09-02,M,435,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00703,PSTOCK14,703,1400000851,40,2014,2014-09-02,M,420,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00704,PSTOCK14,704,1400000851,41,2014,2014-09-02,F,425,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00706,PSTOCK14,706,1400000851,43,2014,2014-09-02,M,420,NO,NA,Natural,Male,2014-09-02,245,0,NA
PS14_00710,PSTOCK14,710,1400000851,47,2014,2014-09-02,F,460,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00711,PSTOCK14,711,1400000851,48,2014,2014-09-02,F,455,YES,AFK12B,Hatchery,Female,2014-09-02,245,1,even
PS14_00714,PSTOCK14,714,1400000852,3,2014,2014-09-02,F,460,YES,AFK12B,Hatchery,Female,2014-09-02,245,1,even
PS14_00717,PSTOCK14,717,1400000852,6,2014,2014-09-02,F,435,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00718,PSTOCK14,718,1400000852,7,2014,2014-09-02,M,450,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00720,PSTOCK14,720,1400000852,9,2014,2014-09-02,F,410,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00724,PSTOCK14,724,1400000852,13,2014,2014-09-02,F,455,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00726,PSTOCK14,726,1400000852,15,2014,2014-09-02,F,405,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00728,PSTOCK14,728,1400000852,17,2014,2014-09-02,F,440,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00729,PSTOCK14,729,1400000852,18,2014,2014-09-02,F,450,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00730,PSTOCK14,730,1400000852,19,2014,2014-09-02,F,410,NO,NA,Natural,Female,2014-09-02,245,1,even
PS14_00732,PSTOCK14,732,1400000852,21,2014,2014-09-02,F,485,YES,AFK12B,Hatchery,Female,2014-09-02,245,2,even
PS14_00733,PSTOCK14,733,1400000852,22,2014,2014-09-02,M,440,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00734,PSTOCK14,734,1400000852,23,2014,2014-09-02,M,NA,YES,AFK12B,Hatchery,Male,2014-09-02,245,1,even
PS14_00736,PSTOCK14,736,1400000852,25,2014,2014-09-02,F,460,YES,AFK12B,Hatchery,Female,2014-09-02,245,2,even
PS14_00739,PSTOCK14,739,1400000852,28,2014,2014-09-02,F,395,NO,NA,Natural,Female,2014-09-02,245,2,even
PS14_00740,PSTOCK14,740,1400000852,29,2014,2014-09-02,F,410,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00745,PSTOCK14,745,1400000852,34,2014,2014-09-02,M,450,YES,AFK12B,Hatchery,Male,2014-09-02,245,1,even
PS14_00749,PSTOCK14,749,1400000852,38,2014,2014-09-02,M,485,YES,AFK12B,Hatchery,Male,2014-09-02,245,1,even
PS14_00750,PSTOCK14,750,1400000852,39,2014,2014-09-02,M,405,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00752,PSTOCK14,752,1400000852,41,2014,2014-09-02,M,465,YES,AFK12B,Hatchery,Male,2014-09-02,245,0,NA
PS14_00754,PSTOCK14,754,1400000852,43,2014,2014-09-02,F,440,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00755,PSTOCK14,755,1400000852,44,2014,2014-09-02,F,425,NO,NA,Natural,Female,2014-09-02,245,0,NA
PS14_00756,PSTOCK14,756,1400000852,45,2014,2014-09-02,F,410,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00758,PSTOCK14,758,1400000852,47,2014,2014-09-02,F,425,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00759,PSTOCK14,759,1400000852,48,2014,2014-09-02,F,445,YES,AFK12B,Hatchery,Female,2014-09-02,245,0,NA
PS14_00760,PSTOCK14,760,1400000828,1,2014,2014-08-30,M,415,NO,NA,Natural,Male,2014-08-30,242,3,even
PS14_00761,PSTOCK14,761,1400000828,2,2014,2014-08-30,F,410,NO,NA,Natural,Female,2014-08-30,242,0,NA
PS14_00762,PSTOCK14,762,1400000828,3,2014,2014-08-30,F,415,NO,NA,Natural,Female,2014-08-30,242,3,even
PS14_00763,PSTOCK14,763,1400000828,4,2014,2014-08-30,M,435,YES,AFK12B,Hatchery,Male,2014-08-30,242,1,even
PS14_00765,PSTOCK14,765,1400000828,6,2014,2014-08-30,M,450,YES,AFK12B,Hatchery,Male,2014-08-30,242,1,even
PS14_00767,PSTOCK14,767,1400000828,8,2014,2014-08-30,F,390,NO,NA,Natural,Female,2014-08-30,242,2,even
PS14_00768,PSTOCK14,768,1400000828,9,2014,2014-08-30,F,425,NO,NA,Natural,Female,2014-08-30,242,3,even
PS14_00769,PSTOCK14,769,1400000828,10,2014,2014-08-30,M,375,YES,AFK12B,Hatchery,Male,2014-08-30,242,0,NA
PS14_00770,PSTOCK14,770,1400000828,11,2014,2014-08-30,F,405,NO,NA,Natural,Female,2014-08-30,242,1,even
PS14_00771,PSTOCK14,771,1400000828,12,2014,2014-08-30,F,410,NO,NA,Natural,Female,2014-08-30,242,2,even
PS14_00772,PSTOCK14,772,1400000828,13,2014,2014-08-30,F,410,YES,AFK12B,Hatchery,Female,2014-08-30,242,3,even
PS14_00773,PSTOCK14,773,1400000828,14,2014,2014-08-30,M,450,YES,AFK12B,Hatchery,Male,2014-08-30,242,4,even
PS14_00775,PSTOCK14,775,1400000828,16,2014,2014-08-30,M,405,NO,NA,Natural,Male,2014-08-30,242,0,NA
PS14_00776,PSTOCK14,776,1400000828,17,2014,2014-08-30,F,NA,YES,AFK12B,Hatchery,Female,2014-08-30,242,0,NA
PS14_00778,PSTOCK14,778,1400000828,19,2014,2014-08-30,F,430,YES,AFK12B,Hatchery,Female,2014-08-30,242,0,NA
